STA_SEQ,Station_ID_1,ADB_SegmentID,Station_Name,Proximity_Landmark,Municipality_Name,State_Name,SUB_BAS_SEQ_Name,YLat,XLong,LU_StationType_SEQ,textbox2
17964,6472,needs,"DOOLITTLE LAKE BROOK, Unnamed tributary to (""Balder Brook"" or ""NNT Brumagin Brook"")",BEHIND ATON FOREST HOUSE #270 COLEBROOK ROAD,NORFOLK,Connecticut,4304 - Sandy Brook - Farmington - Connecticut,42.02584,-73.13691,River/Stream,Total Records: 6196
17965,6473,needs,"DOOLITTLE LAKE BROOK, Unnamed triutary to (""NNT Brumagin Brook"")",BEHIND ATON FOREST HOUSE #270 COLEBROOK ROAD.,NORFOLK,Connecticut,4304 - Sandy Brook - Farmington - Connecticut,42.0213,-73.13371,River/Stream,Total Records: 6196
17966,6475,needs,"LOON BROOK, TRIButary to",SW OF DOOLITTLE DRIVE,NORFOLK,Connecticut,4304 - Sandy Brook - Farmington - Connecticut,42.02565,-73.17835,River/Stream,Total Records: 6196
17967,6364,needs,NORTH BROOK,NORTH BROOK TRAIL 75M BEFORE BROOK BRIDGE,COLEBROOK,Connecticut,4304 - Sandy Brook - Farmington - Connecticut,42.03114,-73.10716,River/Stream,Total Records: 6196
17968,6365,needs,"SANDY BROOK, TRIButary to",MOUNT PISGAH RD CULVERT UPSTREAM 50M,COLEBROOK,Connecticut,4304 - Sandy Brook - Farmington - Connecticut,42.00507,-73.08785,River/Stream,Total Records: 6196
17969,6366,needs,"SANDY BROOK, TRIButary to",NNT TO SANDY BROOK FROM BEECH HILL ROAD,COLEBROOK,Connecticut,4304 - Sandy Brook - Farmington - Connecticut,42.01727,-73.08975,River/Stream,Total Records: 6196
17970,6477,needs,"SANDY BROOK, TRIButary to","SOUTH OF ROBERTS ROAD, ABOVE CONFLUENCE WITH SANDY BROOK",NORFOLK,Connecticut,4304 - Sandy Brook - Farmington - Connecticut,42.04039,-73.13055,River/Stream,Total Records: 6196
17971,6230,Needs,Railroad Brook,"at RR trail crossing, downstream Bolton Notch Pond",BOLTON,Connecticut,4503 - Tankerhoosen River - Hockanum - Connecticut,41.7922,-72.45299,River/Stream,Total Records: 6196
17972,6349,needs,Railroad Brook,Treatment Zone,BOLTON,Connecticut,4503 - Tankerhoosen River - Hockanum - Connecticut,41.79611,-72.36723,River/Stream,Total Records: 6196
17973,6504,needs,sawmill brook,behind 20 tedwin farms road,ROCKY HILL,Connecticut,4600 - Mattabesset River - Mattabesset - Connecticut,41.643,-72.694,River/Stream,Total Records: 6196
17974,6428,needs,Raymond Brook,"""Within Pond Sample""  (dam upstream 75m)",HEBRON,Connecticut,4701 - Raymond Brook - Salmon - Connecticut,41.61514,-72.36775,River/Stream,Total Records: 6196
17975,6429,needs,Raymond Brook,Above Pond Sample,HEBRON,Connecticut,4701 - Raymond Brook - Salmon - Connecticut,41.61544,-72.36708,River/Stream,Total Records: 6196
17976,6430,needs,Raymond Brook,Below Dam Sample,HEBRON,Connecticut,4701 - Raymond Brook - Salmon - Connecticut,41.61444,-72.36753,River/Stream,Total Records: 6196
17977,6431,needs,RAYMOND BROOK,DS OLD COLCHESTER RD,HEBRON,Connecticut,4701 - Raymond Brook - Salmon - Connecticut,41.617,-72.3651,River/Stream,Total Records: 6196
17978,6432,CT4701-00_01,RAYMOND BROOK,GRAYVILLE PARK,HEBRON,Connecticut,4701 - Raymond Brook - Salmon - Connecticut,41.6142,-72.3678,River/Stream,Total Records: 6196
17979,6433,needs,RAYMOND BROOK,UPSTREAM  OF MILLSTREAM RD,HEBRON,Connecticut,4701 - Raymond Brook - Salmon - Connecticut,41.6523,-72.3472,River/Stream,Total Records: 6196
17980,6359,needs,JUDD BROOK,"MILLER RD, BEGAN 50M FROM ROAD CROSSING WHERE WIDENED UP",COLCHESTER,Connecticut,4702 - Judd Brook - Salmon - Connecticut,41.5946,-72.3435,River/Stream,Total Records: 6196
17981,6360,needs,JUDD BROOK,OLD COLCHESTER RD/OLD HEBRON RD,COLCHESTER,Connecticut,4702 - Judd Brook - Salmon - Connecticut,41.5992,-72.3522,River/Stream,Total Records: 6196
17982,6361,needs,JUDD BROOK,RT 16 DOWNSTREAM FROM WHERE GOES UNDER PROPERTY,COLCHESTER,Connecticut,4702 - Judd Brook - Salmon - Connecticut,41.5791,-72.328,River/Stream,Total Records: 6196
17983,6208,Needs,Meadow Brook,behind condos at end of Lindwood Cemetary road,COLCHESTER,Connecticut,4703 - Meadow Brook - Salmon - Connecticut,41.57545,-72.35175,River/Stream,Total Records: 6196
17984,6426,needs,HOPE VALLEY BROOK,DOWNSTREAM  OF HOPE VALLEY RD,HEBRON,Connecticut,4705 - Jeremy River - Salmon - Connecticut,41.6336,-72.3781,River/Stream,Total Records: 6196
17985,6427,needs,Jeremy River,Rt 66 Above,HEBRON,Connecticut,4705 - Jeremy River - Salmon - Connecticut,41.65823,-72.37291,River/Stream,Total Records: 6196
17986,6425,needs,"FAWN BROOK, tributary to",DS MEETINGHOUSE RD,HEBRON,Connecticut,4706 - Fawn Brook - Salmon - Connecticut,41.6842,-72.4034,River/Stream,Total Records: 6196
17987,6381,needs,Green River,upstream of clark hill rd.,EAST HAMPTON,Connecticut,4709 - Pine Brook - Salmon - Connecticut,41.59081,-72.53428,River/Stream,Total Records: 6196
17988,6466,needs,Dykas Brook,UPSTREAM OF RTE 149,EAST HAMPTON,Connecticut,4710 - Moodus River - Salmon - Connecticut,41.49318,-72.45726,River/Stream,Total Records: 6196
17989,6380,needs,Molly Brook,below olmstead rd,EAST HADDAM,Connecticut,4710 - Moodus River - Salmon - Connecticut,41.51472,-72.3975,River/Stream,Total Records: 6196
17990,6207,CT4710-00_01,Moodus River,"at end of Redmill lane near north moodus road, upstream large stone culvert",EAST HADDAM,Connecticut,4710 - Moodus River - Salmon - Connecticut,41.50547,-72.44839,River/Stream,Total Records: 6196
17991,6467,needs,Shady Brook,along Rte 149 just up from Johnsonville Rd.,EAST HAMPTON,Connecticut,4710 - Moodus River - Salmon - Connecticut,41.49665,-72.45459,River/Stream,Total Records: 6196
17992,6511,needs,BIG BROOK,UPSTREAM OF RTE 85,SALEM,Connecticut,4802 - East Branch Eightmile River - Eightmile - Connecticut,41.50446,-72.28783,River/Stream,Total Records: 6196
17993,6479,needs,PINE BROOK,DS of Todd Drive,NORTH HAVEN,Connecticut,5200 - Quinnipiac River - Quinnipiac - South Central Coast,41.42429,-72.8557,River/Stream,Total Records: 6196
17994,6416,needs,BROOKSVALE STREAM,"NAUGATUCK STATE FOREST, MOUNT SANFORD BLOCK, UPSTREAM OF CULVERT.",HAMDEN,Connecticut,5301 - Willow Brook - South Central Western Complex - South Central Coast,41.45611,-72.94167,River/Stream,Total Records: 6196
17995,6417,needs,BROOKSVALE STREAM,"NAUGATUCK STATE FORREST, MOUNT SANFORD BLOCK,DOWNSTREAM OF FOREST ROAD CULVERT.",HAMDEN,Connecticut,5301 - Willow Brook - South Central Western Complex - South Central Coast,41.45611,-72.94167,River/Stream,Total Records: 6196
17996,6418,needs,JEPP BROOK,upstream of Willow Brook confluence,HAMDEN,Connecticut,5301 - Willow Brook - South Central Western Complex - South Central Coast,41.4489,-72.91017,River/Stream,Total Records: 6196
17997,6419,needs,JEPP BROOK,"WEST OF ROUTE 10, HAMDEN, APPROX. 1000' UPSTREAM OF WILLOW BROOK.",HAMDEN,Connecticut,5301 - Willow Brook - South Central Western Complex - South Central Coast,41.44695,-72.91222,River/Stream,Total Records: 6196
17998,6368,needs,Adams Brook,adjacent to tennis court at private residence off River Road,CORNWALL,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.892,-73.353,River/Stream,Total Records: 6196
17999,6225,Needs,Bullymuck Brook,at Route 7,NEW MILFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.59716,-73.45791,River/Stream,Total Records: 6196
18000,6468,needs,Bullymuck Brook,Downstream of Route 7 Bridge and North of Route 37,NEW MILFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.597,-73.458,River/Stream,Total Records: 6196
18001,6371,needs,Gunn Brook,50 meters downstream of route 45 culvert near Pritchard Road,CORNWALL,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.789,-73.361,River/Stream,Total Records: 6196
18002,6372,CT6000-14_01,Gunn Brook,behind house across from Bald Mountain road,CORNWALL,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.797,-73.373,River/Stream,Total Records: 6196
18003,6469,needs,"Housatonic River, Tributary to","50 m upstream of Route 7, Candlewood Lake Road North",NEW MILFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.581,-73.43,River/Stream,Total Records: 6196
18004,6513,needs,"Housatonic River, Tributary to","pull off where stream forks into 3, Swaller Hill road",SHARON,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.889,-73.365,River/Stream,Total Records: 6196
18005,6434,needs,"Mauwee Brook, Tributary to",60 m north of Route 7,KENT,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.76,-73.435,River/Stream,Total Records: 6196
18006,6374,needs,Millard Brook,10 m above bridge in new development off Whitcomb Hill Road,CORNWALL,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.791,-73.391,River/Stream,Total Records: 6196
18007,6227,Needs,Pine Swamp Brook,at Route 7,SHARON,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.86612,-73.36964,River/Stream,Total Records: 6196
18008,6375,needs,Preston Brook,Private Property behind house off river road,CORNWALL,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.90602,-73.35784,River/Stream,Total Records: 6196
18009,6470,needs,Rocky River,across from Rocky River motel on upstream side of Route 7,NEW MILFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.583,-73.442,River/Stream,Total Records: 6196
18010,6435,needs,Squash Hollow Brook,Downstream of Route 7 near squash hollow road,NEW MILFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.625,-73.466,River/Stream,Total Records: 6196
18011,6436,needs,Squash Hollow Brook,upstream side of Route 7 adjacent to squash hollow road,NEW MILFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.625,-73.467,River/Stream,Total Records: 6196
18012,6512,needs,Wildcat Hollow Brook,concrete barrier,SALISBURY,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.986,-73.371,River/Stream,Total Records: 6196
18013,6369,needs,Baldwin Brook,At Dibble Hill Road,CORNWALL,Connecticut,6010 - Furnace Brook - Housatonic Main Stem - Housatonic,41.857,-73.33,River/Stream,Total Records: 6196
18014,6370,needs,Baldwin Brook,upstream from pond bridge,CORNWALL,Connecticut,6010 - Furnace Brook - Housatonic Main Stem - Housatonic,41.857,-73.33,River/Stream,Total Records: 6196
18015,6373,needs,Birdseye Brook,"upstream of Rotue 43 bridge, near hall Road",CORNWALL,Connecticut,6010 - Furnace Brook - Housatonic Main Stem - Housatonic,41.853,-73.308,River/Stream,Total Records: 6196
18016,6614,Needs,Kent Falls Brook,200 meters Downstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.766379,-73.410651,River/Stream,Total Records: 6196
18017,6615,Needs,Kent Falls Brook,50 meters Downstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.765553,-73.40939,River/Stream,Total Records: 6196
18018,6616,Needs,Kent Falls Brook,50 meters Upstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.764498,-73.408382,River/Stream,Total Records: 6196
18019,6617,Needs,Kent Falls Brook,50% between Carter Road and first trib upstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.763662,-73.40743,River/Stream,Total Records: 6196
18020,6618,Needs,Kent Falls Brook,Immediately above First Trib upstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.762559,-73.405573,River/Stream,Total Records: 6196
18021,6619,Needs,Kent Falls Brook,Immediately below First Trib upstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.762636,-73.406834,River/Stream,Total Records: 6196
18022,6620,Needs,Kent Falls Brook,150 meters upstream Wilson road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.753762,-73.38987,River/Stream,Total Records: 6196
18023,6621,Needs,Kent Falls Brook,200 meters above Fourth Trib upstream of Carter road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.755016,-73.39625,River/Stream,Total Records: 6196
18024,6622,Needs,Kent Falls Brook,350 meters above Fourth Trib upstream of Carter road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.755,-73.395,River/Stream,Total Records: 6196
18025,6623,Needs,Kent Falls Brook,50 meters upstream Wilson road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.753951,-73.391207,River/Stream,Total Records: 6196
18026,6624,Needs,Kent Falls Brook,immediately above first trib above Wilson road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.753515,-73.389024,River/Stream,Total Records: 6196
18027,6625,Needs,Kent Falls Brook,immediately above Fourth Trib upstream of Carter road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.755266,-73.398496,River/Stream,Total Records: 6196
18028,6626,Needs,Kent Falls Brook,1200 meters Upstream of second trib above carter road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.757052,-73.399477,River/Stream,Total Records: 6196
18029,6627,Needs,Kent Falls Brook,200 meters Upstream of second trib above carter road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.760886,-73.40412,River/Stream,Total Records: 6196
18030,6628,Needs,Kent Falls Brook,300 meters Upstream of second trib above carter road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.76,-73.404,River/Stream,Total Records: 6196
18031,6629,Needs,Kent Falls Brook,350 meters Upstream of second trib above carter road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.759526,-73.403331,River/Stream,Total Records: 6196
18032,6630,Needs,Kent Falls Brook,800 meters Upstream of second trib above carter road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.758,-73.401,River/Stream,Total Records: 6196
18033,6631,Needs,Kent Falls Brook,800 meters Upstream of second trib above carter road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.758117,-73.401092,River/Stream,Total Records: 6196
18034,6632,Needs,Kent Falls Brook,Immediately above Second Trib upstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.76174,-73.405268,River/Stream,Total Records: 6196
18035,6633,Needs,Kent Falls Brook,200 meters below Fourth Trib upstream of Carter road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.756227,-73.398744,River/Stream,Total Records: 6196
18036,6634,Needs,Kent Falls Brook,immediately below Fourth Trib upstream of Carter road,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.755294,-73.398819,River/Stream,Total Records: 6196
18037,6682,Needs,Kent Falls Brook,immediately below tributary to kent falls brook,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.759526,-73.4033331,River/Stream,Total Records: 6196
18038,6636,Needs,"Kent Falls Brook, Tributary to",immediately upstream confluence with Kent Falls Brook,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.761996,-73.404768,River/Stream,Total Records: 6196
18039,6637,Needs,"Kent Falls Brook, Tributary to",immediately upstream confluence with Kent Falls Brook,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.762909,-73.406008,River/Stream,Total Records: 6196
18040,6638,Needs,"Kent Falls Brook, Tributary to",immediately upstream Carter Road confluence with Kent Falls Brook upstream Carter Road,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.764918,-73.409042,River/Stream,Total Records: 6196
18041,6639,Needs,"Kent Falls Brook, Tributary to",immediately upstream confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.753068,-73.38905,River/Stream,Total Records: 6196
18042,6640,Needs,"Kent Falls Brook, Tributary to",immediately upstream confluence with Kent Falls Brook,KENT,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.758738,-73.402643,River/Stream,Total Records: 6196
18043,6641,Needs,"Kent Falls Brook, Tributary to",1200 meters upstream confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.749698,-73.398436,River/Stream,Total Records: 6196
18044,6642,Needs,"Kent Falls Brook, Tributary to",150 meters above first tribuary above confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.747962,-73.397341,River/Stream,Total Records: 6196
18045,6643,Needs,"Kent Falls Brook, Tributary to",300 meters upstream confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.753852,-73.399065,River/Stream,Total Records: 6196
18046,6644,Needs,"Kent Falls Brook, Tributary to",500 meters upstream confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.752405,-73.398899,River/Stream,Total Records: 6196
18047,6645,Needs,"Kent Falls Brook, Tributary to",800 meters upstream confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.750947,-73.399025,River/Stream,Total Records: 6196
18048,6646,Needs,"Kent Falls Brook, Tributary to",immediately above first tribuary above confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.748979,-73.397918,River/Stream,Total Records: 6196
18049,6647,Needs,"Kent Falls Brook, Tributary to",immediately upstream confluence with Kent Falls Brook,WARREN,Connecticut,6012 - Kent Falls Brook - Housatonic Main Stem - Housatonic,41.755033,-73.398714,River/Stream,Total Records: 6196
18050,6332,CT6100-00_02b,Blackberry River,upstream of trib of death adjacent to lower road,NORTH CANAAN,Connecticut,6100 - Blackberry River - Blackberry - Housatonic,42.01346,-73.31191,River/Stream,Total Records: 6196
18051,6478,needs,BLACKBERRY RIVER TRIB,10M ABOVE CONFLUENCE WITH BLACKBERRY RIVER UPSTREAM TO STATE FOREST BOUNDARY,NORTH CANAAN,Connecticut,6100 - Blackberry River - Blackberry - Housatonic,42.00945,-73.29556,River/Stream,Total Records: 6196
18052,6379,needs,DUMING BROOK,DUMING BROOK FROM FARM BRIDGE UPSTREAM 25M TO THICK BRUSH UNPENETRABLE,NORTH CANAAN,Connecticut,6100 - Blackberry River - Blackberry - Housatonic,42.00834,-73.2825,River/Stream,Total Records: 6196
18053,6476,needs,NORTH BROOK,FROM CONFLUENCE OF THE BLACKBERRY RIVER UPSTREAM 50M,NORFOLK,Connecticut,6100 - Blackberry River - Blackberry - Housatonic,42.00398,-73.22635,River/Stream,Total Records: 6196
18054,6474,needs,GINGER CREEK, bELOW RT 272 CULVERT,NORFOLK,Connecticut,6101 - Whiting River - Blackberry - Housatonic,42.03889,-73.21389,River/Stream,Total Records: 6196
18055,6224,CT6502-00_01,West Aspetuck River,at Housatonic Avenue 200 M US confluence with Housatonic River,NEW MILFORD,Connecticut,6500 - West Aspetuck River - Aspetuck - Housatonic,41.58206,-73.41975,River/Stream,Total Records: 6196
18056,6229,CT6502-00_02,East Aspetuck River,at Edsands Farm Lane,NEW MILFORD,Connecticut,6502 - East Aspetuck River - Aspetuck - Housatonic,41.63209,-73.3925,River/Stream,Total Records: 6196
18057,6506,needs,CAMP BROOK,BELOW BARRY ROAD TRIB,ROXBURY,Connecticut,6700 - Shepaug River - Shepaug - Housatonic,41.51217,-73.32418,River/Stream,Total Records: 6196
18058,6507,needs,"CAMP BROOK, TRIButary to",TRIB TO CAMP BROOK BELOW BARRY ROAD,ROXBURY,Connecticut,6700 - Shepaug River - Shepaug - Housatonic,41.51156,-73.32392,River/Stream,Total Records: 6196
18059,6509,needs,PIERCE BROOK,"S CHRISTIAN AND FALLS RD, DOWNSTREAM 40M THROUGH CULVERT UPSTREAM S CHRISTIAN RD",ROXBURY,Connecticut,6700 - Shepaug River - Shepaug - Housatonic,41.51892,-73.30799,River/Stream,Total Records: 6196
