STA_SEQ,Field_Accession,Field_Activity_Date,SampleYr,Pass_Count,Reach_Length,Reach_Length_UOM,OTU,IsStocked,SumOfResult_Value,FishPer100M,Use
16089,2017030_FISH,11-Jul-17,2017,1,107,m,Semotilus atromaculatus,FALSE,20,18.69158879,1
16089,26745,7-Jun-12,2012,1,100,m,Anguilla rostrata,FALSE,1,1,1
16089,26745,7-Jun-12,2012,1,100,m,Catostomus commersonii,FALSE,7,7,1
16089,26745,7-Jun-12,2012,1,100,m,Cottus cognatus,FALSE,3,3,1
16089,26745,7-Jun-12,2012,1,100,m,Luxilus cornutus,FALSE,4,4,1
16089,26745,7-Jun-12,2012,1,100,m,Rhinichthys atratulus,FALSE,23,23,1
16089,26745,7-Jun-12,2012,1,100,m,Rhinichthys cataractae,FALSE,3,3,1
16089,26745,7-Jun-12,2012,1,100,m,Salmo,TRUE,18,18,1
16089,26745,7-Jun-12,2012,1,100,m,Salmo salar,TRUE,52,52,1
16089,26745,7-Jun-12,2012,1,100,m,Salvelinus fontinalis,FALSE,1,1,1
16106,11225,1-Aug-07,2007,1,115,m,Catostomus commersonii,FALSE,31,26.95652174,1
16106,11225,1-Aug-07,2007,1,115,m,Cyprinidae,FALSE,12,10.43478261,1
16106,11225,1-Aug-07,2007,1,115,m,Lepomis auritus,FALSE,6,5.217391304,1
16106,11225,1-Aug-07,2007,1,115,m,Luxilus cornutus,FALSE,145,126.0869565,1
16106,11225,1-Aug-07,2007,1,115,m,Micropterus salmoides,FALSE,8,6.956521739,1
16106,11225,1-Aug-07,2007,1,115,m,Notemigonus crysoleucas,FALSE,4,3.47826087,1
16106,11225,1-Aug-07,2007,1,115,m,Rhinichthys atratulus,FALSE,258,224.3478261,1
16106,11225,1-Aug-07,2007,1,115,m,Salvelinus fontinalis,FALSE,20,17.39130435,1
16106,11225,1-Aug-07,2007,1,115,m,Semotilus corporalis,FALSE,8,6.956521739,1
16106,20255,1-Jun-10,2010,1,125,m,Luxilus cornutus,FALSE,9,7.2,1
16106,20255,1-Jun-10,2010,1,125,m,Rhinichthys atratulus,FALSE,75,60,1
16106,20255,1-Jun-10,2010,1,125,m,Salmo trutta,FALSE,1,0.8,1
16106,20255,1-Jun-10,2010,1,125,m,Salvelinus fontinalis,FALSE,10,8,1
16106,20255,1-Jun-10,2010,1,125,m,Semotilus corporalis,FALSE,2,1.6,1
16108,11228,1-Aug-07,2007,1,130,m,Catostomus commersonii,FALSE,39,30,1
16108,11228,1-Aug-07,2007,1,130,m,Etheostoma olmstedi,FALSE,4,3.076923077,1
16108,11228,1-Aug-07,2007,1,130,m,Lepomis cyanellus,FALSE,1,0.769230769,1
16108,11228,1-Aug-07,2007,1,130,m,Lepomis macrochirus,FALSE,18,13.84615385,1
16108,11228,1-Aug-07,2007,1,130,m,Luxilus cornutus,FALSE,17,13.07692308,1
16108,11228,1-Aug-07,2007,1,130,m,Micropterus salmoides,FALSE,1,0.769230769,1
16108,11228,1-Aug-07,2007,1,130,m,Rhinichthys atratulus,FALSE,57,43.84615385,1
16108,11228,1-Aug-07,2007,1,130,m,Salmo trutta,FALSE,4,3.076923077,1
16108,11228,1-Aug-07,2007,1,130,m,Salvelinus fontinalis,TRUE,1,0.769230769,1
16108,11228,1-Aug-07,2007,1,130,m,Salvelinus fontinalis,FALSE,21,16.15384615,1
16108,11228,1-Aug-07,2007,1,130,m,Semotilus corporalis,FALSE,48,36.92307692,1
16108,19674,30-Jun-94,1994,1,150,m,Catostomus commersonii,FALSE,24,16,1
16108,19674,30-Jun-94,1994,1,150,m,Lepomis auritus,FALSE,1,0.666666667,1
16108,19674,30-Jun-94,1994,1,150,m,Lepomis cyanellus,FALSE,2,1.333333333,1
16108,19674,30-Jun-94,1994,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
16108,19674,30-Jun-94,1994,1,150,m,Lepomis macrochirus,FALSE,1,0.666666667,1
16108,19674,30-Jun-94,1994,1,150,m,Luxilus cornutus,FALSE,11,7.333333333,1
16108,19674,30-Jun-94,1994,1,150,m,Micropterus salmoides,FALSE,8,5.333333333,1
16108,19674,30-Jun-94,1994,1,150,m,Perca flavescens,FALSE,1,0.666666667,1
16108,19674,30-Jun-94,1994,1,150,m,Rhinichthys atratulus,FALSE,117,78,1
16108,19674,30-Jun-94,1994,1,150,m,Salmo trutta,TRUE,2,1.333333333,1
16108,19674,30-Jun-94,1994,1,150,m,Salmo trutta,FALSE,5,3.333333333,1
16108,19674,30-Jun-94,1994,1,150,m,Salvelinus fontinalis,FALSE,21,14,1
16108,19674,30-Jun-94,1994,1,150,m,Semotilus corporalis,FALSE,31,20.66666667,1
16110,11067,19-Jul-07,2007,1,100,m,Anguilla rostrata,FALSE,6,6,1
16110,11067,19-Jul-07,2007,1,100,m,Cottus cognatus,FALSE,39,39,1
16110,11067,19-Jul-07,2007,1,100,m,Esox americanus,FALSE,1,1,1
16110,11067,19-Jul-07,2007,1,100,m,Salvelinus fontinalis,FALSE,102,102,1
16110,2013002_lf-FISH,17-Jun-13,2013,1,150,m,Anguilla rostrata,FALSE,1,0.666666667,1
16110,2013002_lf-FISH,17-Jun-13,2013,1,150,m,Cottus cognatus,FALSE,17,11.33333333,1
16110,2013002_lf-FISH,17-Jun-13,2013,1,150,m,Etheostoma olmstedi,FALSE,4,2.666666667,1
16110,2013002_lf-FISH,17-Jun-13,2013,1,150,m,Lepomis macrochirus,FALSE,10,6.666666667,1
16110,2013002_lf-FISH,17-Jun-13,2013,1,150,m,Salvelinus fontinalis,FALSE,27,18,1
16110,2016015_FISH,16-Jun-16,2016,1,98,m,Anguilla rostrata,FALSE,1,1.020408163,1
16110,2016015_FISH,16-Jun-16,2016,1,98,m,Cottus cognatus,FALSE,45,45.91836735,1
16110,2016015_FISH,16-Jun-16,2016,1,98,m,Esox americanus,FALSE,1,1.020408163,1
16110,2016015_FISH,16-Jun-16,2016,1,98,m,Salvelinus fontinalis,FALSE,74,75.51020408,1
16110,2018005_FISH,14-Jun-18,2018,1,127,m,Anguilla rostrata,FALSE,1,0.787401575,1
16110,2018005_FISH,14-Jun-18,2018,1,127,m,Cottus cognatus,FALSE,46,36.22047244,1
16110,2018005_FISH,14-Jun-18,2018,1,127,m,Lepomis gibbosus,FALSE,1,0.787401575,1
16110,2018005_FISH,14-Jun-18,2018,1,127,m,Notemigonus crysoleucas,FALSE,8,6.299212598,1
16110,2018005_FISH,14-Jun-18,2018,1,127,m,Salvelinus fontinalis,FALSE,133,104.7244094,1
16110,20315,2-Jun-10,2010,1,100,m,Anguilla rostrata,FALSE,4,4,1
16110,20315,2-Jun-10,2010,1,100,m,Cottus cognatus,FALSE,40,40,1
16110,20315,2-Jun-10,2010,1,100,m,Salvelinus fontinalis,FALSE,24,24,1
16110,25309,27-Jul-11,2011,1,156,m,Anguilla rostrata,FALSE,5,3.205128205,1
16110,25309,27-Jul-11,2011,1,156,m,Cottus cognatus,FALSE,35,22.43589744,1
16110,25309,27-Jul-11,2011,1,156,m,Micropterus salmoides,FALSE,2,1.282051282,1
16110,25309,27-Jul-11,2011,1,156,m,Salvelinus fontinalis,FALSE,28,17.94871795,1
16111,10997,13-Jul-07,2007,1,100,m,Anguilla rostrata,FALSE,12,12,1
16111,10997,13-Jul-07,2007,1,100,m,Catostomus commersonii,FALSE,5,5,1
16111,10997,13-Jul-07,2007,1,100,m,Rhinichthys atratulus,FALSE,26,26,1
16111,10997,13-Jul-07,2007,1,100,m,Salmo trutta,FALSE,12,12,1
16111,10997,13-Jul-07,2007,1,100,m,Salvelinus fontinalis,FALSE,9,9,1
16111,2016330_FISH,20-Jul-16,2016,1,52,m,Anguilla rostrata,FALSE,3,5.769230769,1
16111,2016330_FISH,20-Jul-16,2016,1,52,m,Catostomus commersonii,FALSE,1,1.923076923,1
16111,2016330_FISH,20-Jul-16,2016,1,52,m,Rhinichthys atratulus,FALSE,37,71.15384615,1
16111,2016330_FISH,20-Jul-16,2016,1,52,m,Salmo trutta,FALSE,3,5.769230769,1
16111,2016330_FISH,20-Jul-16,2016,1,52,m,Salvelinus fontinalis,FALSE,13,25,1
16111,26778,20-Jun-12,2012,1,110,m,Anguilla rostrata,FALSE,14,12.72727273,1
16111,26778,20-Jun-12,2012,1,110,m,Catostomus commersonii,FALSE,2,1.818181818,1
16111,26778,20-Jun-12,2012,1,110,m,Rhinichthys atratulus,FALSE,24,21.81818182,1
16111,26778,20-Jun-12,2012,1,110,m,Salmo trutta,FALSE,22,20,1
16111,26778,20-Jun-12,2012,1,110,m,Salvelinus fontinalis,FALSE,3,2.727272727,1
16111,27485,18-Jul-11,2011,1,59,m,Anguilla rostrata,FALSE,11,18.6440678,1
16111,27485,18-Jul-11,2011,1,59,m,Catostomus commersonii,FALSE,1,1.694915254,1
16111,27485,18-Jul-11,2011,1,59,m,Rhinichthys atratulus,FALSE,14,23.72881356,1
16111,27485,18-Jul-11,2011,1,59,m,Salmo trutta,TRUE,2,3.389830508,1
16111,27485,18-Jul-11,2011,1,59,m,Salmo trutta,FALSE,2,3.389830508,1
16111,27485,18-Jul-11,2011,1,59,m,Salvelinus fontinalis,TRUE,1,1.694915254,1
16111,27485,18-Jul-11,2011,1,59,m,Salvelinus fontinalis,FALSE,1,1.694915254,1
16114,10432,8-Jun-07,2007,1,125,m,Ameiurus nebulosus,FALSE,1,0.8,1
16114,10432,8-Jun-07,2007,1,125,m,Catostomus commersonii,FALSE,46,36.8,1
16114,10432,8-Jun-07,2007,1,125,m,Notemigonus crysoleucas,FALSE,12,9.6,1
16114,10432,8-Jun-07,2007,1,125,m,Rhinichthys atratulus,FALSE,26,20.8,1
16114,10432,8-Jun-07,2007,1,125,m,Salvelinus fontinalis,FALSE,53,42.4,1
16114,10432,8-Jun-07,2007,1,125,m,Semotilus corporalis,FALSE,1,0.8,1
16114,18849,24-Jun-88,1988,1,100,m,Catostomus commersonii,FALSE,1,1,1
16114,18849,24-Jun-88,1988,1,100,m,Rhinichthys atratulus,FALSE,19,19,1
16114,18849,24-Jun-88,1988,1,100,m,Salvelinus fontinalis,FALSE,164,164,1
16114,2013038_lf-FISH,8-Jul-13,2013,1,148,m,Catostomus commersonii,FALSE,14,9.459459459,1
16114,2013038_lf-FISH,8-Jul-13,2013,1,148,m,Lepomis gibbosus,FALSE,3,2.027027027,1
16114,2013038_lf-FISH,8-Jul-13,2013,1,148,m,Luxilus cornutus,FALSE,1,0.675675676,1
16114,2013038_lf-FISH,8-Jul-13,2013,1,148,m,Rhinichthys atratulus,FALSE,27,18.24324324,1
16114,2013038_lf-FISH,8-Jul-13,2013,1,148,m,Salvelinus fontinalis,FALSE,27,18.24324324,1
16114,2013038_lf-FISH,8-Jul-13,2013,1,148,m,Semotilus atromaculatus,FALSE,2,1.351351351,1
16114,2016012_FISH,10-Jun-16,2016,1,100,m,Catostomus commersonii,FALSE,4,4,1
16114,2016012_FISH,10-Jun-16,2016,1,100,m,Lepomis macrochirus,FALSE,3,3,1
16114,2016012_FISH,10-Jun-16,2016,1,100,m,Salvelinus fontinalis,FALSE,12,12,1
16114,2016012_FISH,10-Jun-16,2016,1,100,m,Semotilus corporalis,FALSE,5,5,1
16114,25202,11-Jul-11,2011,1,150,m,Catostomus commersonii,FALSE,10,6.666666667,1
16114,25202,11-Jul-11,2011,1,150,m,Perca flavescens,FALSE,1,0.666666667,1
16114,25202,11-Jul-11,2011,1,150,m,Rhinichthys atratulus,FALSE,41,27.33333333,1
16114,25202,11-Jul-11,2011,1,150,m,Salvelinus fontinalis,FALSE,40,26.66666667,1
16114,25202,11-Jul-11,2011,1,150,m,Semotilus atromaculatus,FALSE,1,0.666666667,1
16116,10429,8-Jun-07,2007,1,168,m,Rhinichthys atratulus,FALSE,2,1.19047619,1
16116,10429,8-Jun-07,2007,1,168,m,Salvelinus fontinalis,FALSE,19,11.30952381,1
16116,18856,29-Jun-88,1988,1,100,m,Rhinichthys atratulus,FALSE,110,110,1
16116,18856,29-Jun-88,1988,1,100,m,Salvelinus fontinalis,FALSE,161,161,1
16117,10430,8-Jun-07,2007,1,130,m,Salvelinus fontinalis,FALSE,30,23.07692308,1
16117,18857,29-Jun-88,1988,1,100,m,Ameiurus nebulosus,FALSE,3,3,1
16117,18857,29-Jun-88,1988,1,100,m,Catostomus commersonii,FALSE,4,4,1
16117,18857,29-Jun-88,1988,1,100,m,Luxilus cornutus,FALSE,2,2,1
16117,18857,29-Jun-88,1988,1,100,m,Rhinichthys atratulus,FALSE,2,2,1
16117,18857,29-Jun-88,1988,1,100,m,Salvelinus fontinalis,FALSE,128,128,1
16121,11257,3-Aug-07,2007,1,100,m,Anguilla rostrata,FALSE,4,4,1
16121,11257,3-Aug-07,2007,1,100,m,Rhinichthys atratulus,FALSE,55,55,1
16121,11257,3-Aug-07,2007,1,100,m,Rhinichthys cataractae,FALSE,17,17,1
16121,11257,3-Aug-07,2007,1,100,m,Salmo salar,TRUE,70,70,1
16121,11257,3-Aug-07,2007,1,100,m,Salvelinus fontinalis,FALSE,3,3,1
16121,18941,27-Jun-89,1989,1,150,m,Ameiurus nebulosus,FALSE,1,0.666666667,1
16121,18941,27-Jun-89,1989,1,150,m,Anguilla rostrata,FALSE,4,2.666666667,1
16121,18941,27-Jun-89,1989,1,150,m,Catostomus commersonii,FALSE,5,3.333333333,1
16121,18941,27-Jun-89,1989,1,150,m,Fundulus diaphanus,FALSE,1,0.666666667,1
16121,18941,27-Jun-89,1989,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
16121,18941,27-Jun-89,1989,1,150,m,Luxilus cornutus,FALSE,14,9.333333333,1
16121,18941,27-Jun-89,1989,1,150,m,Notemigonus crysoleucas,FALSE,3,2,1
16121,18941,27-Jun-89,1989,1,150,m,Petromyzon marinus,FALSE,1,0.666666667,1
16121,18941,27-Jun-89,1989,1,150,m,Rhinichthys atratulus,FALSE,137,91.33333333,1
16121,18941,27-Jun-89,1989,1,150,m,Rhinichthys cataractae,FALSE,21,14,1
16121,18941,27-Jun-89,1989,1,150,m,Salmo salar,TRUE,9,6,1
16121,18941,27-Jun-89,1989,1,150,m,Salvelinus fontinalis,TRUE,1,0.666666667,1
16121,18941,27-Jun-89,1989,1,150,m,Salvelinus fontinalis,FALSE,17,11.33333333,1
16121,25070,22-Jun-11,2011,1,125,m,Anguilla rostrata,FALSE,8,6.4,1
16121,25070,22-Jun-11,2011,1,125,m,Catostomus commersonii,FALSE,3,2.4,1
16121,25070,22-Jun-11,2011,1,125,m,Luxilus cornutus,FALSE,4,3.2,1
16121,25070,22-Jun-11,2011,1,125,m,Notemigonus crysoleucas,FALSE,1,0.8,1
16121,25070,22-Jun-11,2011,1,125,m,Rhinichthys atratulus,FALSE,38,30.4,1
16121,25070,22-Jun-11,2011,1,125,m,Rhinichthys cataractae,FALSE,12,9.6,1
16121,25070,22-Jun-11,2011,1,125,m,Salmo salar,TRUE,27,21.6,1
16121,25070,22-Jun-11,2011,1,125,m,Salvelinus fontinalis,FALSE,12,9.6,1
16122,11169,26-Jul-07,2007,1,117,m,Rhinichthys atratulus,FALSE,78,66.66666667,1
16122,11169,26-Jul-07,2007,1,117,m,Salvelinus fontinalis,FALSE,22,18.8034188,1
16122,2015046_FISH,30-Jul-15,2015,1,100,m,Esox americanus,FALSE,2,2,1
16122,2015046_FISH,30-Jul-15,2015,1,100,m,Rhinichthys atratulus,FALSE,66,66,1
16122,2015046_FISH,30-Jul-15,2015,1,100,m,Salvelinus fontinalis,FALSE,38,38,1
16122,26858,12-Jul-12,2012,1,100,m,Rhinichthys atratulus,FALSE,123,123,1
16122,26858,12-Jul-12,2012,1,100,m,Salvelinus fontinalis,FALSE,46,46,1
16123,11170,26-Jul-07,2007,1,118,m,Anguilla rostrata,FALSE,30,25.42372881,1
16123,11170,26-Jul-07,2007,1,118,m,Lepomis gibbosus,FALSE,1,0.847457627,1
16123,11170,26-Jul-07,2007,1,118,m,Perca flavescens,FALSE,102,86.44067797,1
16123,11170,26-Jul-07,2007,1,118,m,Rhinichthys atratulus,FALSE,38,32.20338983,1
16123,11170,26-Jul-07,2007,1,118,m,Rhinichthys cataractae,FALSE,6,5.084745763,1
16123,11170,26-Jul-07,2007,1,118,m,Salvelinus fontinalis,FALSE,27,22.88135593,1
16123,18962,12-Jul-89,1989,1,50,m,Ameiurus nebulosus,FALSE,2,4,1
16123,18962,12-Jul-89,1989,1,50,m,Anguilla rostrata,FALSE,18,36,1
16123,18962,12-Jul-89,1989,1,50,m,Catostomus commersonii,FALSE,5,10,1
16123,18962,12-Jul-89,1989,1,50,m,Perca flavescens,FALSE,1,2,1
16123,18962,12-Jul-89,1989,1,50,m,Rhinichthys atratulus,FALSE,18,36,1
16123,18962,12-Jul-89,1989,1,50,m,Rhinichthys cataractae,FALSE,2,4,1
16123,18962,12-Jul-89,1989,1,50,m,Salmo trutta,TRUE,1,2,1
16123,18962,12-Jul-89,1989,1,50,m,Salvelinus fontinalis,TRUE,2,4,1
16123,18962,12-Jul-89,1989,1,50,m,Salvelinus fontinalis,FALSE,11,22,1
16124,10506,15-Jun-07,2007,1,100,m,Lepomis cyanellus,FALSE,2,2,1
16124,10506,15-Jun-07,2007,1,100,m,Rhinichthys atratulus,FALSE,18,18,1
16124,10506,15-Jun-07,2007,1,100,m,Salmo trutta,FALSE,18,18,1
16124,10506,15-Jun-07,2007,1,100,m,Salvelinus fontinalis,FALSE,20,20,1
16124,10506,15-Jun-07,2007,1,100,m,Semotilus atromaculatus,FALSE,1,1,1
16124,19326,1-Jul-92,1992,1,100,m,Lepomis gibbosus,FALSE,37,37,1
16124,19326,1-Jul-92,1992,1,100,m,Notemigonus crysoleucas,FALSE,75,75,1
16124,19326,1-Jul-92,1992,1,100,m,Rhinichthys atratulus,FALSE,3,3,1
16124,19326,1-Jul-92,1992,1,100,m,Salmo trutta,FALSE,7,7,1
16124,19326,1-Jul-92,1992,1,100,m,Salvelinus fontinalis,FALSE,47,47,1
16124,19326,1-Jul-92,1992,1,100,m,Semotilus atromaculatus,FALSE,1,1,1
16124,2013063_lf-FISH,26-Jul-13,2013,1,101,m,Rhinichthys atratulus,FALSE,2,1.98019802,1
16124,2013063_lf-FISH,26-Jul-13,2013,1,101,m,Rhinichthys cataractae,FALSE,5,4.95049505,1
16124,2013063_lf-FISH,26-Jul-13,2013,1,101,m,Salmo trutta,FALSE,11,10.89108911,1
16124,2013063_lf-FISH,26-Jul-13,2013,1,101,m,Salvelinus fontinalis,FALSE,8,7.920792079,1
16124,2013063_lf-FISH,26-Jul-13,2013,1,101,m,Semotilus atromaculatus,FALSE,1,0.99009901,1
16124,2016011_FISH,10-Jun-16,2016,1,100,m,Lepomis cyanellus,FALSE,4,4,1
16124,2016011_FISH,10-Jun-16,2016,1,100,m,Rhinichthys atratulus,FALSE,5,5,1
16124,2016011_FISH,10-Jun-16,2016,1,100,m,Rhinichthys cataractae,FALSE,6,6,1
16124,2016011_FISH,10-Jun-16,2016,1,100,m,Salmo trutta,FALSE,13,13,1
16124,2016011_FISH,10-Jun-16,2016,1,100,m,Salvelinus fontinalis,FALSE,12,12,1
16124,2016011_FISH,10-Jun-16,2016,1,100,m,Semotilus atromaculatus,FALSE,11,11,1
16124,2018043_FISH,17-Aug-18,2018,1,120,m,Lepomis cyanellus,FALSE,5,4.166666667,1
16124,2018043_FISH,17-Aug-18,2018,1,120,m,Lepomis macrochirus,FALSE,1,0.833333333,1
16124,2018043_FISH,17-Aug-18,2018,1,120,m,Rhinichthys atratulus,FALSE,23,19.16666667,1
16124,2018043_FISH,17-Aug-18,2018,1,120,m,Rhinichthys cataractae,FALSE,10,8.333333333,1
16124,2018043_FISH,17-Aug-18,2018,1,120,m,Salmo trutta,FALSE,8,6.666666667,1
16124,2018043_FISH,17-Aug-18,2018,1,120,m,Salvelinus fontinalis,FALSE,2,1.666666667,1
16124,2018043_FISH,17-Aug-18,2018,1,120,m,Semotilus atromaculatus,FALSE,9,7.5,1
16124,25004,1-Jun-11,2011,1,135,m,Ameiurus nebulosus,FALSE,1,0.740740741,1
16124,25004,1-Jun-11,2011,1,135,m,Catostomus commersonii,FALSE,2,1.481481481,1
16124,25004,1-Jun-11,2011,1,135,m,Lepomis cyanellus,FALSE,1,0.740740741,1
16124,25004,1-Jun-11,2011,1,135,m,Lepomis gibbosus,FALSE,5,3.703703704,1
16124,25004,1-Jun-11,2011,1,135,m,Rhinichthys atratulus,FALSE,7,5.185185185,1
16124,25004,1-Jun-11,2011,1,135,m,Rhinichthys cataractae,FALSE,1,0.740740741,1
16124,25004,1-Jun-11,2011,1,135,m,Salmo trutta,FALSE,12,8.888888889,1
16124,25004,1-Jun-11,2011,1,135,m,Salvelinus fontinalis,FALSE,14,10.37037037,1
16124,25004,1-Jun-11,2011,1,135,m,Semotilus atromaculatus,FALSE,3,2.222222222,1
16125,10507,15-Jun-07,2007,1,101,m,Rhinichthys atratulus,FALSE,3,2.97029703,1
16125,10507,15-Jun-07,2007,1,101,m,Salvelinus fontinalis,FALSE,39,38.61386139,1
16125,2015034_FISH,10-Jul-15,2015,1,50,m,Rhinichthys atratulus,FALSE,3,6,1
16125,2015034_FISH,10-Jul-15,2015,1,50,m,Salvelinus fontinalis,FALSE,33,66,1
16126,10802,5-Jul-07,2007,1,170,m,Catostomus commersonii,FALSE,1,0.588235294,1
16126,10802,5-Jul-07,2007,1,170,m,Esox niger,FALSE,4,2.352941176,1
16126,10802,5-Jul-07,2007,1,170,m,Lepomis macrochirus,FALSE,2,1.176470588,1
16126,10802,5-Jul-07,2007,1,170,m,Micropterus salmoides,FALSE,2,1.176470588,1
16126,10802,5-Jul-07,2007,1,170,m,Rhinichthys atratulus,FALSE,12,7.058823529,1
16126,10802,5-Jul-07,2007,1,170,m,Rhinichthys cataractae,FALSE,17,10,1
16126,10802,5-Jul-07,2007,1,170,m,Salmo trutta,TRUE,4,2.352941176,1
16126,10802,5-Jul-07,2007,1,170,m,Salvelinus fontinalis,FALSE,7,4.117647059,1
16126,2015007_FISH,5-Jun-15,2015,1,100,m,Luxilus cornutus,FALSE,3,3,1
16126,2015007_FISH,5-Jun-15,2015,1,100,m,Rhinichthys atratulus,FALSE,9,9,1
16126,2015007_FISH,5-Jun-15,2015,1,100,m,Rhinichthys cataractae,FALSE,19,19,1
16126,2015007_FISH,5-Jun-15,2015,1,100,m,Salmo trutta,TRUE,1,1,1
16126,2015007_FISH,5-Jun-15,2015,1,100,m,Salvelinus fontinalis,TRUE,2,2,1
16126,2015007_FISH,5-Jun-15,2015,1,100,m,Salvelinus fontinalis,FALSE,45,45,1
16126,20438,10-Jun-10,2010,1,150,m,Luxilus cornutus,FALSE,1,0.666666667,1
16126,20438,10-Jun-10,2010,1,150,m,Rhinichthys atratulus,FALSE,3,2,1
16126,20438,10-Jun-10,2010,1,150,m,Rhinichthys cataractae,FALSE,10,6.666666667,1
16126,20438,10-Jun-10,2010,1,150,m,Salmo trutta,TRUE,1,0.666666667,1
16126,20438,10-Jun-10,2010,1,150,m,Salvelinus fontinalis,TRUE,1,0.666666667,1
16126,20438,10-Jun-10,2010,1,150,m,Salvelinus fontinalis,FALSE,31,20.66666667,1
16127,10803,5-Jul-07,2007,1,100,m,Rhinichthys atratulus,FALSE,8,8,1
16127,10803,5-Jul-07,2007,1,100,m,Salvelinus fontinalis,FALSE,26,26,1
16127,2013037_lf-CHEM,8-Jul-13,2013,1,101,m,Cyprinidae,FALSE,1,0.99009901,1
16127,2013037_lf-CHEM,8-Jul-13,2013,1,101,m,Lepomis macrochirus,FALSE,2,1.98019802,1
16127,2013037_lf-CHEM,8-Jul-13,2013,1,101,m,Rhinichthys atratulus,FALSE,61,60.3960396,1
16127,2013037_lf-CHEM,8-Jul-13,2013,1,101,m,Rhinichthys cataractae,FALSE,17,16.83168317,1
16127,2013037_lf-CHEM,8-Jul-13,2013,1,101,m,Salvelinus fontinalis,FALSE,75,74.25742574,1
16127,2016010_FISH,10-Jun-16,2016,1,100,m,Rhinichthys atratulus,FALSE,15,15,1
16127,2016010_FISH,10-Jun-16,2016,1,100,m,Rhinichthys cataractae,FALSE,3,3,1
16127,2016010_FISH,10-Jun-16,2016,1,100,m,Salvelinus fontinalis,FALSE,30,30,1
16127,2018012_FISH,22-Jun-18,2018,1,100,m,Rhinichthys atratulus,FALSE,75,75,1
16127,2018012_FISH,22-Jun-18,2018,1,100,m,Salvelinus fontinalis,FALSE,30,30,1
16127,2018012_FISH,22-Jun-18,2018,1,100,m,Semotilus atromaculatus,FALSE,2,2,1
16127,25006,1-Jun-11,2011,1,104,m,Catostomus commersonii,FALSE,3,2.884615385,1
16127,25006,1-Jun-11,2011,1,104,m,Lepomis gibbosus,FALSE,1,0.961538462,1
16127,25006,1-Jun-11,2011,1,104,m,Notemigonus crysoleucas,FALSE,2,1.923076923,1
16127,25006,1-Jun-11,2011,1,104,m,Rhinichthys atratulus,FALSE,26,25,1
16127,25006,1-Jun-11,2011,1,104,m,Rhinichthys cataractae,FALSE,11,10.57692308,1
16127,25006,1-Jun-11,2011,1,104,m,Salvelinus fontinalis,FALSE,17,16.34615385,1
16132,10980,11-Jul-07,2007,1,100,m,Anguilla rostrata,FALSE,6,6,1
16132,10980,11-Jul-07,2007,1,100,m,Catostomus commersonii,FALSE,131,131,1
16132,10980,11-Jul-07,2007,1,100,m,Lepomis macrochirus,FALSE,2,2,1
16132,10980,11-Jul-07,2007,1,100,m,Luxilus cornutus,FALSE,1,1,1
16132,10980,11-Jul-07,2007,1,100,m,Pimephales promelas,FALSE,2,2,1
16132,10980,11-Jul-07,2007,1,100,m,Rhinichthys atratulus,FALSE,340,340,1
16132,10980,11-Jul-07,2007,1,100,m,Rhinichthys cataractae,FALSE,24,24,1
16132,10980,11-Jul-07,2007,1,100,m,Salvelinus fontinalis,FALSE,11,11,1
16132,19058,27-Jun-90,1990,1,100,m,Catostomus commersonii,FALSE,37,37,1
16132,19058,27-Jun-90,1990,1,100,m,Etheostoma olmstedi,FALSE,1,1,1
16132,19058,27-Jun-90,1990,1,100,m,Luxilus cornutus,FALSE,10,10,1
16132,19058,27-Jun-90,1990,1,100,m,Rhinichthys atratulus,FALSE,109,109,1
16132,19058,27-Jun-90,1990,1,100,m,Rhinichthys cataractae,FALSE,87,87,1
16132,19058,27-Jun-90,1990,1,100,m,Salvelinus fontinalis,FALSE,8,8,1
16132,2013577_FISH,28-Aug-13,2013,1,56,m,Catostomus commersonii,FALSE,16,28.57142857,1
16132,2013577_FISH,28-Aug-13,2013,1,56,m,Etheostoma olmstedi,FALSE,5,8.928571429,1
16132,2013577_FISH,28-Aug-13,2013,1,56,m,Rhinichthys atratulus,FALSE,10,17.85714286,1
16132,2013577_FISH,28-Aug-13,2013,1,56,m,Rhinichthys cataractae,FALSE,1,1.785714286,1
16135,2013558_FISH,20-Aug-13,2013,1,61,m,Lepomis auritus,FALSE,7,11.47540984,1
16135,2013558_FISH,20-Aug-13,2013,1,61,m,Rhinichthys atratulus,FALSE,70,114.7540984,1
16135,2013558_FISH,20-Aug-13,2013,1,61,m,Salvelinus fontinalis,FALSE,71,116.3934426,1
16135,2018037_FISH,8-Aug-18,2018,1,100,m,Notemigonus crysoleucas,FALSE,1,1,1
16135,2018037_FISH,8-Aug-18,2018,1,100,m,Rhinichthys atratulus,FALSE,208,208,1
16135,2018037_FISH,8-Aug-18,2018,1,100,m,Salvelinus fontinalis,FALSE,65,65,1
16138,11119,20-Jul-07,2007,1,101,m,Esox niger,FALSE,5,4.95049505,1
16138,11119,20-Jul-07,2007,1,101,m,Lepomis gibbosus,FALSE,7,6.930693069,1
16138,11119,20-Jul-07,2007,1,101,m,Lepomis macrochirus,FALSE,3,2.97029703,1
