"","STA_SEQ","Station_Name","Sample_Date","SampYr","BCG_Attribute","SensitiveEPT","OTU","x"
"5790",16143,"Little River","9/29/2014",2014,3,0,"Oulimnius",11
"5791",15315,"Burnham Brook","9/30/2014",2014,3,0,"Oulimnius",9
"5792",16119,"Day Pond Brook","9/30/2014",2014,3,0,"Oulimnius",10
"5793",14441,"Salmon River","9/30/2014",2014,3,0,"Oulimnius",5
"5794",15312,"Beaver Brook","10/1/2015",2015,3,0,"Oulimnius",7
"5795",15315,"Burnham Brook","10/1/2015",2015,3,0,"Oulimnius",7
"5796",16112,"Hemlock Valley Brook","10/1/2015",2015,3,0,"Oulimnius",13
"5797",14470,"Tankerhoosen River","10/1/2015",2015,3,0,"Oulimnius",23
"5798",14720,"Green Fall River","10/5/2015",2015,3,0,"Oulimnius",4
"5799",15796,"PENDLETON HILL BROOK","10/5/2015",2015,3,0,"Oulimnius",6
"5800",14442,"Sandy Brook","9/14/2015",2015,3,0,"Oulimnius",5
"5801",16119,"Day Pond Brook","9/15/2015",2015,3,0,"Oulimnius",25
"5802",14441,"Salmon River","9/15/2015",2015,3,0,"Oulimnius",20
"5803",15499,"West Branch Salmon Brook","9/15/2015",2015,3,0,"Oulimnius",4
"5804",15176,"Natchaug River","9/16/2015",2015,3,0,"Oulimnius",10
"5805",15240,"Hubbard Brook","9/23/2015",2015,3,0,"Oulimnius",4
"5806",14842,"Indian Meadow Brook","9/23/2015",2015,3,0,"Oulimnius",17
"5807",16127,"Jakes Brook","9/23/2015",2015,3,0,"Oulimnius",14
"5808",16114,"Rugg Brook","9/23/2015",2015,3,0,"Oulimnius",25
"5809",16139,"Brown Brook","9/25/2015",2015,3,0,"Oulimnius",18
"5810",16124,"Flat Brook","9/25/2015",2015,3,0,"Oulimnius",51
"5811",15240,"Hubbard Brook","10/12/2016",2016,3,0,"Oulimnius",20
"5812",14442,"Sandy Brook","10/12/2016",2016,3,0,"Oulimnius",1
"5813",15499,"West Branch Salmon Brook","10/12/2016",2016,3,0,"Oulimnius",4
"5814",15315,"Burnham Brook","10/24/2016",2016,3,0,"Oulimnius",8
"5815",15312,"Beaver Brook","10/25/2016",2016,3,0,"Oulimnius",2
"5816",14221,"Hammonasset River","10/25/2016",2016,3,0,"Oulimnius",10
"5817",16139,"Brown Brook","10/28/2016",2016,3,0,"Oulimnius",27
"5818",16124,"Flat Brook","10/28/2016",2016,3,0,"Oulimnius",58
"5819",14247,"Hollenbeck River","10/28/2016",2016,3,0,"Oulimnius",17
"5820",16114,"Rugg Brook","10/6/2016",2016,3,0,"Oulimnius",15
"5821",14720,"Green Fall River","9/20/2016",2016,3,0,"Oulimnius",11
"5822",15796,"PENDLETON HILL BROOK","9/20/2016",2016,3,0,"Oulimnius",3
"5823",14470,"Tankerhoosen River","9/20/2016",2016,3,0,"Oulimnius",7
"5824",16127,"Jakes Brook","9/29/2016",2016,3,0,"Oulimnius",14
"5825",16119,"Day Pond Brook","9/30/2016",2016,3,0,"Oulimnius",10
"5826",14441,"Salmon River","9/30/2016",2016,3,0,"Oulimnius",13
"5827",14720,"Green Fall River","10/10/2017",2017,3,0,"Oulimnius",12
"5828",15796,"PENDLETON HILL BROOK","10/10/2017",2017,3,0,"Oulimnius",1
"5829",16139,"Brown Brook","10/16/2017",2017,3,0,"Oulimnius",26
"5830",15020,"Eightmile River","10/16/2017",2017,3,0,"Oulimnius",7
"5831",16124,"Flat Brook","10/16/2017",2017,3,0,"Oulimnius",30
"5832",14314,"Natchaug River","10/16/2017",2017,3,0,"Oulimnius",6
"5833",14484,"West Branch Salmon Brook","10/17/2017",2017,3,0,"Oulimnius",9
"5834",15499,"West Branch Salmon Brook","10/17/2017",2017,3,0,"Oulimnius",2
"5835",16127,"Jakes Brook","10/18/2017",2017,3,0,"Oulimnius",4
"5836",16119,"Day Pond Brook","10/19/2017",2017,3,0,"Oulimnius",9
"5837",14441,"Salmon River","10/19/2017",2017,3,0,"Oulimnius",4
"5838",14584,"Roaring Brook","10/3/2017",2017,3,0,"Oulimnius",4
"5839",14470,"Tankerhoosen River","10/3/2017",2017,3,0,"Oulimnius",18
"5840",15240,"Hubbard Brook","10/6/2017",2017,3,0,"Oulimnius",8
"5841",14442,"Sandy Brook","10/6/2017",2017,3,0,"Oulimnius",1
"5842",15020,"Eightmile River","10/4/2010",2010,4,1,"Oxyethira",1
"5843",15312,"Beaver Brook","10/2/2014",2014,4,1,"Oxyethira",5
"5844",15312,"Beaver Brook","10/1/2015",2015,4,1,"Oxyethira",1
"5845",15020,"Eightmile River","10/16/2017",2017,4,1,"Oxyethira",1
"5846",16127,"Jakes Brook","10/18/2017",2017,4,1,"Oxyethira",1
"5847",16139,"Brown Brook","10/12/2010",2010,0,0,"Pagastia",1
"5848",14441,"Salmon River","11/8/1999",1999,3,1,"Paracapnia",1
"5849",16124,"Flat Brook","9/21/2007",2007,3,1,"Paracapnia",1
"5850",14842,"Indian Meadow Brook","9/17/2008",2008,3,1,"Paracapnia",1
"5851",16139,"Brown Brook","9/25/2008",2008,3,1,"Paracapnia",1
"5852",16139,"Brown Brook","10/13/2009",2009,3,1,"Paracapnia",1
"5853",14584,"Roaring Brook","10/21/2009",2009,3,1,"Paracapnia",1
"5854",16139,"Brown Brook","10/12/2010",2010,3,1,"Paracapnia",2
"5855",15315,"Burnham Brook","10/11/2011",2011,3,1,"Paracapnia",2
"5856",14720,"Green Fall River","10/11/2011",2011,3,1,"Paracapnia",1
"5857",16139,"Brown Brook","10/21/2011",2011,3,1,"Paracapnia",4
"5858",16124,"Flat Brook","10/21/2011",2011,3,1,"Paracapnia",7
"5859",15240,"Hubbard Brook","11/10/2011",2011,3,1,"Paracapnia",9
"5860",16114,"Rugg Brook","11/10/2011",2011,3,1,"Paracapnia",1
"5861",16127,"Jakes Brook","11/8/2011",2011,3,1,"Paracapnia",20
"5862",16124,"Flat Brook","10/11/2012",2012,3,1,"Paracapnia",6
"5863",16127,"Jakes Brook","10/11/2012",2012,3,1,"Paracapnia",16
"5864",15020,"Eightmile River","10/15/2012",2012,3,1,"Paracapnia",1
"5865",14720,"Green Fall River","10/1/2013",2013,3,1,"Paracapnia",6
"5866",16119,"Day Pond Brook","9/19/2013",2013,3,1,"Paracapnia",1
"5867",15240,"Hubbard Brook","10/21/2014",2014,3,1,"Paracapnia",3
"5868",14720,"Green Fall River","9/16/2014",2014,3,1,"Paracapnia",1
"5869",14442,"Sandy Brook","9/24/2014",2014,3,1,"Paracapnia",1
"5870",14484,"West Branch Salmon Brook","9/25/2014",2014,3,1,"Paracapnia",1
"5871",16124,"Flat Brook","9/29/2014",2014,3,1,"Paracapnia",4
"5872",16127,"Jakes Brook","9/29/2014",2014,3,1,"Paracapnia",18
"5873",16119,"Day Pond Brook","9/30/2014",2014,3,1,"Paracapnia",1
"5874",15240,"Hubbard Brook","9/23/2015",2015,3,1,"Paracapnia",1
"5875",16127,"Jakes Brook","9/23/2015",2015,3,1,"Paracapnia",3
"5876",15315,"Burnham Brook","10/24/2016",2016,3,1,"Paracapnia",1
"5877",16139,"Brown Brook","10/28/2016",2016,3,1,"Paracapnia",1
"5878",14720,"Green Fall River","9/20/2016",2016,3,1,"Paracapnia",1
"5879",16127,"Jakes Brook","10/18/2017",2017,3,1,"Paracapnia",7
"5880",16119,"Day Pond Brook","10/19/2017",2017,3,1,"Paracapnia",2
"5881",14221,"Hammonasset River","10/21/1997",1997,3,0,"Parachaetocladius",22
"5882",14720,"Green Fall River","10/7/2003",2003,3,0,"Parachaetocladius",1
"5883",14314,"Natchaug River","10/8/2003",2003,3,0,"Parachaetocladius",4
"5884",14441,"Salmon River","10/8/2003",2003,3,0,"Parachaetocladius",4
"5885",15020,"Eightmile River","10/28/2004",2004,3,0,"Parachaetocladius",5
"5886",14720,"Green Fall River","10/31/2005",2005,3,0,"Parachaetocladius",7
"5887",14441,"Salmon River","10/31/2005",2005,3,0,"Parachaetocladius",3
"5888",14441,"Salmon River","9/20/2006",2006,3,0,"Parachaetocladius",3
"5889",14221,"Hammonasset River","10/2/2007",2007,3,0,"Parachaetocladius",1
"5890",14720,"Green Fall River","9/21/2007",2007,3,0,"Parachaetocladius",1
"5891",14584,"Roaring Brook","9/21/2007",2007,3,0,"Parachaetocladius",3
"5892",15796,"PENDLETON HILL BROOK","9/25/2007",2007,3,0,"Parachaetocladius",1
"5893",14720,"Green Fall River","9/15/2008",2008,3,0,"Parachaetocladius",1
"5894",14842,"Indian Meadow Brook","9/17/2008",2008,3,0,"Parachaetocladius",4
"5895",15176,"Natchaug River","9/22/2008",2008,3,0,"Parachaetocladius",3
"5896",15312,"Beaver Brook","9/24/2008",2008,3,0,"Parachaetocladius",1
"5897",16139,"Brown Brook","9/25/2008",2008,3,0,"Parachaetocladius",1
"5898",16139,"Brown Brook","10/13/2009",2009,3,0,"Parachaetocladius",1
"5899",14221,"Hammonasset River","10/13/2009",2009,3,0,"Parachaetocladius",9
"5900",14314,"Natchaug River","10/2/2009",2009,3,0,"Parachaetocladius",2
"5901",15176,"Natchaug River","10/2/2009",2009,3,0,"Parachaetocladius",9
"5902",14584,"Roaring Brook","10/21/2009",2009,3,0,"Parachaetocladius",40
"5903",14720,"Green Fall River","9/29/2009",2009,3,0,"Parachaetocladius",4
"5904",15312,"Beaver Brook","9/30/2009",2009,3,0,"Parachaetocladius",1
"5905",16139,"Brown Brook","10/12/2010",2010,3,0,"Parachaetocladius",1
"5906",15020,"Eightmile River","10/4/2010",2010,3,0,"Parachaetocladius",1
"5907",15796,"PENDLETON HILL BROOK","9/15/2010",2010,3,0,"Parachaetocladius",1
"5908",15176,"Natchaug River","9/16/2010",2010,3,0,"Parachaetocladius",1
"5909",16112,"Hemlock Valley Brook","10/11/2011",2011,3,0,"Parachaetocladius",1
"5910",15796,"PENDLETON HILL BROOK","10/11/2011",2011,3,0,"Parachaetocladius",3
"5911",15312,"Beaver Brook","10/12/2011",2011,3,0,"Parachaetocladius",1
"5912",14221,"Hammonasset River","10/13/2011",2011,3,0,"Parachaetocladius",14
"5913",16139,"Brown Brook","10/21/2011",2011,3,0,"Parachaetocladius",1
"5914",16114,"Rugg Brook","11/10/2011",2011,3,0,"Parachaetocladius",1
"5915",16124,"Flat Brook","10/11/2012",2012,3,0,"Parachaetocladius",7
"5916",16127,"Jakes Brook","10/11/2012",2012,3,0,"Parachaetocladius",2
"5917",15312,"Beaver Brook","10/15/2012",2012,3,0,"Parachaetocladius",2
"5918",15020,"Eightmile River","10/15/2012",2012,3,0,"Parachaetocladius",2
"5919",14442,"Sandy Brook","10/15/2013",2013,3,0,"Parachaetocladius",1
"5920",14221,"Hammonasset River","10/16/2013",2013,3,0,"Parachaetocladius",3
"5921",14470,"Tankerhoosen River","10/3/2013",2013,3,0,"Parachaetocladius",1
"5922",16124,"Flat Brook","10/8/2013",2013,3,0,"Parachaetocladius",3
"5923",16127,"Jakes Brook","9/16/2013",2013,3,0,"Parachaetocladius",1
"5924",15312,"Beaver Brook","9/19/2013",2013,3,0,"Parachaetocladius",4
"5925",15315,"Burnham Brook","9/19/2013",2013,3,0,"Parachaetocladius",1
"5926",15020,"Eightmile River","10/2/2014",2014,3,0,"Parachaetocladius",2
"5927",15796,"PENDLETON HILL BROOK","9/16/2014",2014,3,0,"Parachaetocladius",8
"5928",16124,"Flat Brook","9/29/2014",2014,3,0,"Parachaetocladius",5
"5929",16127,"Jakes Brook","9/29/2014",2014,3,0,"Parachaetocladius",3
"5930",15315,"Burnham Brook","9/30/2014",2014,3,0,"Parachaetocladius",1
"5931",16119,"Day Pond Brook","9/30/2014",2014,3,0,"Parachaetocladius",1
"5932",15315,"Burnham Brook","10/1/2015",2015,3,0,"Parachaetocladius",1
"5933",14720,"Green Fall River","10/5/2015",2015,3,0,"Parachaetocladius",3
"5934",15796,"PENDLETON HILL BROOK","10/5/2015",2015,3,0,"Parachaetocladius",8
"5935",15176,"Natchaug River","9/16/2015",2015,3,0,"Parachaetocladius",2
"5936",15240,"Hubbard Brook","9/23/2015",2015,3,0,"Parachaetocladius",1
"5937",16127,"Jakes Brook","9/23/2015",2015,3,0,"Parachaetocladius",3
"5938",16114,"Rugg Brook","9/23/2015",2015,3,0,"Parachaetocladius",1
"5939",16124,"Flat Brook","9/25/2015",2015,3,0,"Parachaetocladius",2
"5940",14221,"Hammonasset River","10/25/2016",2016,3,0,"Parachaetocladius",5
"5941",16127,"Jakes Brook","9/29/2016",2016,3,0,"Parachaetocladius",4
"5942",16139,"Brown Brook","10/16/2017",2017,3,0,"Parachaetocladius",1
"5943",16127,"Jakes Brook","10/18/2017",2017,3,0,"Parachaetocladius",1
"5944",14441,"Salmon River","10/19/2017",2017,3,0,"Parachaetocladius",2
"5945",14314,"Natchaug River","10/11/1994",1994,3,1,"Paragnetina",1
"5946",14470,"Tankerhoosen River","10/11/1994",1994,3,1,"Paragnetina",1
"5947",14441,"Salmon River","10/13/1994",1994,3,1,"Paragnetina",1
"5948",14442,"Sandy Brook","10/24/1994",1994,3,1,"Paragnetina",12
"5949",14314,"Natchaug River","10/12/1995",1995,3,1,"Paragnetina",1
"5950",14470,"Tankerhoosen River","10/26/1995",1995,3,1,"Paragnetina",1
"5951",14441,"Salmon River","11/18/1996",1996,3,1,"Paragnetina",3
"5952",14442,"Sandy Brook","11/20/1996",1996,3,1,"Paragnetina",1
"5953",14314,"Natchaug River","10/10/1997",1997,3,1,"Paragnetina",1
"5954",14442,"Sandy Brook","10/7/1997",1997,3,1,"Paragnetina",2
"5955",14484,"West Branch Salmon Brook","10/19/1998",1998,3,1,"Paragnetina",3
"5956",14314,"Natchaug River","10/23/1998",1998,3,1,"Paragnetina",4
"5957",14584,"Roaring Brook","10/13/1999",1999,3,1,"Paragnetina",10
"5958",14314,"Natchaug River","10/26/1999",1999,3,1,"Paragnetina",1
"5959",14442,"Sandy Brook","11/9/1999",1999,3,1,"Paragnetina",4
"5960",14314,"Natchaug River","10/2/2000",2000,3,1,"Paragnetina",1
"5961",14584,"Roaring Brook","10/3/2000",2000,3,1,"Paragnetina",7
"5962",14314,"Natchaug River","10/11/2001",2001,3,1,"Paragnetina",4
"5963",14584,"Roaring Brook","10/17/2001",2001,3,1,"Paragnetina",4
"5964",14442,"Sandy Brook","10/4/2001",2001,3,1,"Paragnetina",8
"5965",14314,"Natchaug River","10/18/2002",2002,3,1,"Paragnetina",2
"5966",14584,"Roaring Brook","10/23/2002",2002,3,1,"Paragnetina",7
"5967",14842,"Indian Meadow Brook","10/8/2002",2002,3,1,"Paragnetina",2
"5968",14442,"Sandy Brook","10/8/2002",2002,3,1,"Paragnetina",4
"5969",14584,"Roaring Brook","10/2/2003",2003,3,1,"Paragnetina",15
"5970",14314,"Natchaug River","10/8/2003",2003,3,1,"Paragnetina",1
"5971",14470,"Tankerhoosen River","11/13/2003",2003,3,1,"Paragnetina",2
"5972",14441,"Salmon River","10/25/2004",2004,3,1,"Paragnetina",2
"5973",15020,"Eightmile River","10/28/2004",2004,3,1,"Paragnetina",1
"5974",14314,"Natchaug River","11/2/2005",2005,3,1,"Paragnetina",3
"5975",14442,"Sandy Brook","11/4/2005",2005,3,1,"Paragnetina",2
"5976",14314,"Natchaug River","9/20/2006",2006,3,1,"Paragnetina",5
"5977",14442,"Sandy Brook","9/21/2006",2006,3,1,"Paragnetina",6
"5978",14221,"Hammonasset River","10/2/2007",2007,3,1,"Paragnetina",2
"5979",16139,"Brown Brook","10/9/2007",2007,3,1,"Paragnetina",4
"5980",14442,"Sandy Brook","10/9/2007",2007,3,1,"Paragnetina",6
"5981",16124,"Flat Brook","9/21/2007",2007,3,1,"Paragnetina",2
"5982",14314,"Natchaug River","9/21/2007",2007,3,1,"Paragnetina",2
"5983",15176,"Natchaug River","9/21/2007",2007,3,1,"Paragnetina",8
"5984",14584,"Roaring Brook","9/21/2007",2007,3,1,"Paragnetina",17
"5985",15312,"Beaver Brook","9/24/2007",2007,3,1,"Paragnetina",1
"5986",15315,"Burnham Brook","9/25/2007",2007,3,1,"Paragnetina",1
"5987",14470,"Tankerhoosen River","10/6/2008",2008,3,1,"Paragnetina",1
"5988",14842,"Indian Meadow Brook","9/17/2008",2008,3,1,"Paragnetina",3
"5989",15176,"Natchaug River","9/22/2008",2008,3,1,"Paragnetina",1
"5990",14484,"West Branch Salmon Brook","9/22/2008",2008,3,1,"Paragnetina",2
"5991",15312,"Beaver Brook","9/24/2008",2008,3,1,"Paragnetina",1
"5992",15020,"Eightmile River","9/24/2008",2008,3,1,"Paragnetina",2
"5993",16139,"Brown Brook","9/25/2008",2008,3,1,"Paragnetina",5
"5994",14247,"Hollenbeck River","9/25/2008",2008,3,1,"Paragnetina",1
"5995",14442,"Sandy Brook","10/1/2009",2009,3,1,"Paragnetina",7
"5996",16139,"Brown Brook","10/13/2009",2009,3,1,"Paragnetina",1
"5997",14314,"Natchaug River","10/2/2009",2009,3,1,"Paragnetina",1
"5998",15176,"Natchaug River","10/2/2009",2009,3,1,"Paragnetina",3
"5999",14584,"Roaring Brook","10/21/2009",2009,3,1,"Paragnetina",11
"6000",14441,"Salmon River","10/22/2009",2009,3,1,"Paragnetina",1
"6001",15312,"Beaver Brook","9/30/2009",2009,3,1,"Paragnetina",1
"6002",16139,"Brown Brook","10/12/2010",2010,3,1,"Paragnetina",1
"6003",15312,"Beaver Brook","10/4/2010",2010,3,1,"Paragnetina",3
"6004",15020,"Eightmile River","10/4/2010",2010,3,1,"Paragnetina",2
"6005",14441,"Salmon River","10/4/2010",2010,3,1,"Paragnetina",2
"6006",14720,"Green Fall River","9/15/2010",2010,3,1,"Paragnetina",1
"6007",14314,"Natchaug River","9/16/2010",2010,3,1,"Paragnetina",2
"6008",15176,"Natchaug River","9/16/2010",2010,3,1,"Paragnetina",2
"6009",14470,"Tankerhoosen River","9/23/2010",2010,3,1,"Paragnetina",1
"6010",14484,"West Branch Salmon Brook","9/24/2010",2010,3,1,"Paragnetina",1
"6011",14442,"Sandy Brook","9/29/2010",2010,3,1,"Paragnetina",5
"6012",15796,"PENDLETON HILL BROOK","10/11/2011",2011,3,1,"Paragnetina",1
"6013",14441,"Salmon River","10/12/2011",2011,3,1,"Paragnetina",1
"6014",14470,"Tankerhoosen River","10/12/2011",2011,3,1,"Paragnetina",1
"6015",14221,"Hammonasset River","10/13/2011",2011,3,1,"Paragnetina",2
"6016",16139,"Brown Brook","10/21/2011",2011,3,1,"Paragnetina",1
"6017",15240,"Hubbard Brook","11/10/2011",2011,3,1,"Paragnetina",1
"6018",14442,"Sandy Brook","11/10/2011",2011,3,1,"Paragnetina",6
"6019",14484,"West Branch Salmon Brook","11/10/2011",2011,3,1,"Paragnetina",2
"6020",16139,"Brown Brook","10/11/2012",2012,3,1,"Paragnetina",1
"6021",16124,"Flat Brook","10/11/2012",2012,3,1,"Paragnetina",4
"6022",14584,"Roaring Brook","10/12/2012",2012,3,1,"Paragnetina",6
"6023",15312,"Beaver Brook","10/15/2012",2012,3,1,"Paragnetina",4
"6024",14442,"Sandy Brook","10/3/2012",2012,3,1,"Paragnetina",1
"6025",14441,"Salmon River","9/18/2012",2012,3,1,"Paragnetina",2
"6026",15796,"PENDLETON HILL BROOK","10/1/2013",2013,3,1,"Paragnetina",2
"6027",15240,"Hubbard Brook","10/15/2013",2013,3,1,"Paragnetina",3
"6028",14221,"Hammonasset River","10/16/2013",2013,3,1,"Paragnetina",1
"6029",14470,"Tankerhoosen River","10/3/2013",2013,3,1,"Paragnetina",2
"6030",16124,"Flat Brook","10/8/2013",2013,3,1,"Paragnetina",1
"6031",16114,"Rugg Brook","10/8/2013",2013,3,1,"Paragnetina",1
"6032",16119,"Day Pond Brook","9/19/2013",2013,3,1,"Paragnetina",1
"6033",14441,"Salmon River","9/19/2013",2013,3,1,"Paragnetina",2
"6034",15020,"Eightmile River","10/2/2014",2014,3,1,"Paragnetina",1
"6035",15240,"Hubbard Brook","10/21/2014",2014,3,1,"Paragnetina",4
"6036",14314,"Natchaug River","10/6/2014",2014,3,1,"Paragnetina",2
"6037",15176,"Natchaug River","10/6/2014",2014,3,1,"Paragnetina",2
"6038",14720,"Green Fall River","9/16/2014",2014,3,1,"Paragnetina",1
"6039",15796,"PENDLETON HILL BROOK","9/16/2014",2014,3,1,"Paragnetina",1
"6040",14584,"Roaring Brook","9/16/2014",2014,3,1,"Paragnetina",31
"6041",14442,"Sandy Brook","9/24/2014",2014,3,1,"Paragnetina",3
"6042",15499,"West Branch Salmon Brook","9/25/2014",2014,3,1,"Paragnetina",2
"6043",16124,"Flat Brook","9/29/2014",2014,3,1,"Paragnetina",1
"6044",16119,"Day Pond Brook","9/30/2014",2014,3,1,"Paragnetina",3
"6045",15312,"Beaver Brook","10/1/2015",2015,3,1,"Paragnetina",1
"6046",14470,"Tankerhoosen River","10/1/2015",2015,3,1,"Paragnetina",4
"6047",14720,"Green Fall River","10/5/2015",2015,3,1,"Paragnetina",2
"6048",14442,"Sandy Brook","9/14/2015",2015,3,1,"Paragnetina",6
"6049",16119,"Day Pond Brook","9/15/2015",2015,3,1,"Paragnetina",2
"6050",15499,"West Branch Salmon Brook","9/15/2015",2015,3,1,"Paragnetina",1
"6051",15176,"Natchaug River","9/16/2015",2015,3,1,"Paragnetina",3
"6052",15240,"Hubbard Brook","9/23/2015",2015,3,1,"Paragnetina",15
"6053",14842,"Indian Meadow Brook","9/23/2015",2015,3,1,"Paragnetina",1
"6054",16139,"Brown Brook","9/25/2015",2015,3,1,"Paragnetina",2
"6055",16124,"Flat Brook","9/25/2015",2015,3,1,"Paragnetina",2
"6056",15240,"Hubbard Brook","10/12/2016",2016,3,1,"Paragnetina",1
"6057",14442,"Sandy Brook","10/12/2016",2016,3,1,"Paragnetina",7
"6058",15499,"West Branch Salmon Brook","10/12/2016",2016,3,1,"Paragnetina",1
"6059",15312,"Beaver Brook","10/25/2016",2016,3,1,"Paragnetina",2
"6060",14470,"Tankerhoosen River","9/20/2016",2016,3,1,"Paragnetina",1
"6061",16139,"Brown Brook","10/16/2017",2017,3,1,"Paragnetina",1
"6062",14314,"Natchaug River","10/16/2017",2017,3,1,"Paragnetina",1
"6063",14484,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Paragnetina",2
"6064",15499,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Paragnetina",2
"6065",16119,"Day Pond Brook","10/19/2017",2017,3,1,"Paragnetina",1
"6066",14584,"Roaring Brook","10/3/2017",2017,3,1,"Paragnetina",2
"6067",15240,"Hubbard Brook","10/6/2017",2017,3,1,"Paragnetina",5
"6068",14314,"Natchaug River","11/2/2005",2005,4,0,"Parakiefferiella",1
"6069",14442,"Sandy Brook","9/21/2006",2006,4,0,"Parakiefferiella",1
"6070",14441,"Salmon River","10/22/2009",2009,4,0,"Parakiefferiella",1
"6071",16127,"Jakes Brook","9/29/2014",2014,4,0,"Parakiefferiella",1
"6072",16119,"Day Pond Brook","10/19/2017",2017,4,0,"Parakiefferiella",1
"6073",14314,"Natchaug River","10/12/1995",1995,2,1,"Paraleptophlebia",3
"6074",14314,"Natchaug River","10/10/1997",1997,2,1,"Paraleptophlebia",6
"6075",14442,"Sandy Brook","10/21/1998",1998,2,1,"Paraleptophlebia",4
"6076",14314,"Natchaug River","10/23/1998",1998,2,1,"Paraleptophlebia",11
"6077",14442,"Sandy Brook","10/5/2000",2000,2,1,"Paraleptophlebia",2
"6078",14584,"Roaring Brook","10/17/2001",2001,2,1,"Paraleptophlebia",23
"6079",14584,"Roaring Brook","10/23/2002",2002,2,1,"Paraleptophlebia",7
"6080",14720,"Green Fall River","10/24/2002",2002,2,1,"Paraleptophlebia",3
"6081",14442,"Sandy Brook","10/8/2002",2002,2,1,"Paraleptophlebia",4
"6082",14584,"Roaring Brook","10/2/2003",2003,2,1,"Paraleptophlebia",1
"6083",14442,"Sandy Brook","11/12/2003",2003,2,1,"Paraleptophlebia",2
"6084",14470,"Tankerhoosen River","11/13/2003",2003,2,1,"Paraleptophlebia",4
"6085",15312,"Beaver Brook","9/24/2008",2008,2,1,"Paraleptophlebia",1
"6086",16139,"Brown Brook","9/25/2008",2008,2,1,"Paraleptophlebia",2
"6087",14442,"Sandy Brook","10/1/2009",2009,2,1,"Paraleptophlebia",1
"6088",16139,"Brown Brook","10/13/2009",2009,2,1,"Paraleptophlebia",3
"6089",14584,"Roaring Brook","10/21/2009",2009,2,1,"Paraleptophlebia",5
"6090",14441,"Salmon River","10/22/2009",2009,2,1,"Paraleptophlebia",1
"6091",15312,"Beaver Brook","10/4/2010",2010,2,1,"Paraleptophlebia",1
"6092",14720,"Green Fall River","9/15/2010",2010,2,1,"Paraleptophlebia",4
"6093",16112,"Hemlock Valley Brook","9/15/2010",2010,2,1,"Paraleptophlebia",23
"6094",15796,"PENDLETON HILL BROOK","9/15/2010",2010,2,1,"Paraleptophlebia",25
"6095",14314,"Natchaug River","9/16/2010",2010,2,1,"Paraleptophlebia",6
"6096",15315,"Burnham Brook","10/11/2011",2011,2,1,"Paraleptophlebia",26
"6097",16112,"Hemlock Valley Brook","10/11/2011",2011,2,1,"Paraleptophlebia",42
"6098",15796,"PENDLETON HILL BROOK","10/11/2011",2011,2,1,"Paraleptophlebia",30
"6099",15312,"Beaver Brook","10/12/2011",2011,2,1,"Paraleptophlebia",7
