DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG,SensitiveEPT,BCG_Attribute,Tol,TolSource,common_name,Notes,AddedBy,AddedDate,UpdatedSynonym,CTTempOptimaAvg,RegionalTempOptimaAvg,RegionalTempOptimaClass
426,Stenacron interpunctatum,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Stenacron,interpunctatum,Stenonema interpunctatum,SCR,1,4,7,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,4,7.666666667,Warm
425,Stenacron,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Stenacron,,Stenonema,SCR,1,4,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,4,7.666666667,Warm
427,Stenonema femoratum,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Stenonema,femoratum,Stenonema tripunctatum,SCR,1,4,5,Hilsenhoff 1987,,,M.Beauchene,13-Dec-04,1,,6.333333333,Cool
438,Hyalella azteca,,Arthropoda,,,,Malacostraca,,,,Amphipoda,,,,Hyalellidae,,,,Hyalella,azteca,,C-G,0,4,8,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,7,Warm
437,Hyalella,,Arthropoda,,,,Malacostraca,,,,Amphipoda,,,,Hyalellidae,,,,Hyalella,,,C-G,0,4,8,Inferred from Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,7,Warm
775,Amnicola limosus,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Hydrobiidae,,,,Amnicola,limosus,,SCR,0,5,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,1,6.666666667,8.333333333,Warm
776,Hydrobiidae,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Hydrobiidae,,,,Na,,,SCR,0,4,8,CT DEP new,,,M.Beauchene,13-Dec-04,,6.666666667,8.333333333,Warm
521,Hydrochus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Hydrochidae,,,,Hydrochus,,,SHR,0,5,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,01-Dec-02,,,,
1183,Anacaena,,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Hydrophilidae,,,,Anacaena,,,,,,,,,Added by EcoAna 2018 - 2019,M.Becker,08-Feb-21,,,,
518,Berosus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Hydrophilidae,,,,Berosus,,,PRD,0,5,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,01-Dec-02,,,8,Warm
519,Cymbiodyta ,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Hydrophilidae,,,,Cymbiodyta,,,?,0,,5,,,add by EcoAnalyst order # 987,G.Hoffman,31-Aug-07,,,,
520,Hydrobius,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Hydrophilidae,,,,Hydrobius,,,PRD,0,,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,01-Dec-02,,,5.666666667,Cool
517,Hydrophilidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Hydrophilidae,,,,Na,,,PRD,0,,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,01-Dec-02,,,,
281,Sperchopsis tessellata,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Hydrophilidae,,,,Sperchopsis,tessellata,,?,0,,-99,,,Sperchopsis tessellata,G.Hoffman,08-Sep-08,,,,
522,Tropisternus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Hydrophilidae,,,,Tropisternus,,,PRD,0,,-99,Inferred from Hilsenhoff 1987,,,G.Hoffman,09-Jan-08,,,3.666666667,Cool
177,Arctopsyche ladogensis ,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Arctopsyche,,,,0,,,,,DELETE after method compare excerise,,13-Feb-09,,,3.333333333,Cold
16,Ceratopsyche walkeri,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,walkeri,"Ceratopsyche bifida group, Hydropsyche walkeri",C-F,0,5,4,,,,,06-Feb-09,1,10,7,Warm
14,Ceratopsyche morosa,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,morosa,"Hydropsyche morosa gr.,Ceratopsyche bifida group",C-F,0,5,4,,,,,18-May-05,1,5,6,Cool
15,Ceratopsyche ventura,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,ventura,Hydropsyche ventura,C-F,0,5,4,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,1,,2.333333333,Cold
769,Ceratopsyche sparna,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,sparna,"Symphitopsyche sparna, Hydropsyche sparna",C-F,0,5,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,4.666666667,5,Cool
768,Ceratopsyche slossonae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,slossonae,"Symphitopsyche slossonae, Hydropsyche slossonae",C-F,0,5,4,Hilsenhoff 1987,,,M.Beauchene,13-Dec-04,1,,4,Cool
766,Ceratopsyche bronta,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,bronta,"Ceratopsyche bifida group, Hydropsyche bronta",C-F,0,5,4,,,,,18-May-05,1,6,7,Warm
765,Ceratopsyche alhedra,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,alhedra,,C-F,0,5,3,Hilsenhoff 1987,,,G.Hoffman,18-May-05,,,2.333333333,Cold
191,Ceratopsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Ceratopsyche,,"Symphitopsyche, Hydropsyche",C-F,0,5,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,15-Dec-08,1,,,
770,Cheumatopsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Cheumatopsyche,,,C-F,0,5,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.666666667,6.333333333,Cool
211,Diplectrona metaqui,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Diplectrona,metaqui,,C-F,0,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,30-Jul-12,,3,3.333333333,Cold
771,Diplectrona,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Diplectrona,,,C-F,0,3,0,Inferred from Hilsenhoff 1987,,,M.Beauchene,13-Dec-04,,3,3.333333333,Cold
772,Diplectrona modesta,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Diplectrona,modesta,,C-F,0,3,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3,3.333333333,Cold
773,Hydropsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,,,C-F,0,5,4,Inferred from Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,,
238,Hydropsyche phalerata,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,phalerata,,C-F,0,5,1,,,Hydropsyche phalerata,G.Hoffman,08-Sep-08,,,9.666666667,Warm
774,Hydropsyche betteni,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,betteni,,C-F,0,5,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.333333333,5.333333333,Cool
785,Hydropsyche scalaris,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,scalaris,,C-F,0,5,2,,,add by EcoAnalyst order # 987,G.Hoffman,31-Aug-07,,,9.333333333,Warm
56,Hydropsyche (frisoni/venularis),,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,,,C-F,0,5,4,,,,G.Hoffman,31-Aug-05,,,,
1132,Hydropsyche placoda,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Hydropsychoidea,Hydropsychidae,Hydropsychinae,Na,Na,Hydropsyche,Placoda,,C-F,0,5,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
786,Macrostemum,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Macrostemum,,"Macronema, Macrostema",C-F,0,4,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,5,8,Warm
787,Macrostemum carolina,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Macrostemum,carolina,"Macronema carolina, Macrostema carolina",C-F,0,4,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,1,5,8,Warm
76,Macrostemum zebratum,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Macrostemum,zebratum,,C-F,0,4,3,Hilsenhoff 1987,,,G.Hoffman,18-May-05,,5,8,Warm
764,Hydropsychidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Na,,,C-F,0,,4,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
256,Parapsyche apicalis ,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Parapsyche,,,,0,,,,,DELETE after method compare excerise,,13-Feb-09,,,2.333333333,Cold
789,Agraylea,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Agraylea,,,SCR,1,,8,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
28,Dibusa angata,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Dibusa,angata,,PRD,1,,4,,,,G.Hoffman,31-Aug-05,,,,
790,Hydroptila,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Hydroptila,,,SCR,1,4,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.333333333,7.666666667,Warm
791,Leucotrichia pictipes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Leucotrichia,pictipes,,SCR,1,5.5,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,9,7.333333333,Warm
792,Mayatrichia ,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Mayatrichia,,,SCR,1,,6,NY DEC Species List 1989,,,G.Hoffman,18-May-05,,,,
788,Hydroptilidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Na,,,SCR,1,4,4,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
793,Ochrotrichia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Ochrotrichia,,,C-G,1,4,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
794,Orthotrichia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Orthotrichia,,,SHR,1,,5,,,,G.Hoffman,31-Aug-05,,,,
795,Oxyethira,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Oxyethira,,,C-G,1,4,3,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,5,Cool
108,Palaeagapetus celsus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Palaeagapetus,celsus,,SHR,1,,4,NY DEC Species List 1989,,,M.Beauchene,13-Dec-04,,,1.666666667,Cold
1187,Hydryphantidae,,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Trombidiformes,,,,Hydryphantidae,,,,,,,,,,,,,Added by EcoAna 2018 - 2019,M.Becker,08-Feb-21,,,1.666666667,Cold
1154,Protzia,Ecdysozoa,Arthropoda,Chelicerata,Na,Na,Arachnida,Acari,Na,Acariformes,Trombidiformes,Prostigmata,Na,Hydryphantoidea,Hydryphantidae,Na,Na,Na,Protzia,Na,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,1.666666667,Cold
382,Atractides,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Hygrobatidae,,,,Atractides,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,4,Cool
383,Hygrobates,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Hygrobatidae,,,,Hygrobates,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,3.666666667,Cool
1134,Hygrobatidae,Ecdysozoa,Arthropoda,Chelicerata,Na,Na,Arachnida,Acari,Na,Acariformes,Trombidiformes,Prostigmata,Na,Hygrobatoidea,Hygrobatidae,Na,Na,Na,Na,Na,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
429,Isonychia,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Isonychiidae,,,,Isonychia,,,C-G,1,3,2,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4.666666667,7,Warm
430,Isonychiidae,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Isonychiidae,,,,Na,,,C-G,1,3,2,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
394,Isotomurus,,Arthropoda,,,,Entognatha,,,,Collembola,,,,Isotomidae,,,,Isotomurus,,,C-G,0,,5,CT DEP new,,,G.Hoffman,01-Dec-02,,,,
384,Lebertia,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Lebertiidae,,,,Lebertia,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,,3.333333333,Cold
797,Lepidostoma,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Lepidostomatidae,,,,Lepidostoma,,,SHR,1,2,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3.333333333,2.666666667,Cold
796,Lepidostomatidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Lepidostomatidae,,,,Na,,,SHR,1,,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
799,Ceraclea,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Ceraclea,,,C-G,1,2,3,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,7.333333333,Warm
800,Leptocerus americanus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Leptocerus,americanus,,SHR,1,,4,,,add by EcoAnalyst order # 987,G.Hoffman,31-Aug-07,,,,
381,Mystacides sepulchralis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Mystacides,sepulchralis,,C-G,1,4,4,,,added by ecoanalysts,G.Hoffman,30-May-07,,7.666666667,6.666666667,Warm
801,Mystacides,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Mystacides,,,C-G,1,4,4,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,7.666666667,6.666666667,Warm
798,Leptoceridae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Na,,,?,1,,4,Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,,
802,Nectopsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Nectopsyche,,,SCR,1,,3,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,7.333333333,Warm
804,Oecetis persimilis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Oecetis,persimilis,,PRD,1,4,8,Inferred from Hilsenhoff 1987,,added by LOTIC ID 2004,,17-Nov-05,,6.666666667,7.666666667,Warm
803,Oecetis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Oecetis,,,PRD,1,4,8,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,6.666666667,7.666666667,Warm
251,Oecetis avara,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Oecetis,avara,,PRD,1,4,8,,,Oecetis avara,G.Hoffman,08-Sep-08,,6.666666667,7.666666667,Warm
1146,Oecetis avara group,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Leptoceroidea,Leptoceridae,Leptocerinae,Oecetini,Na,Oecetis,Avara,,PRD,1,4,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,6.666666667,7.666666667,Warm
1008,Oecetis testacea group,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Leptoceroidea,Leptoceridae,Leptocerinae,Oecetini,Na,Oecetis,testacea,,PRD,1,4,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6.666666667,7.666666667,Warm
805,Setodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Setodes,,,C-G,1,2,2,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,4.666666667,Cool
806,Triaenodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Triaenodes,,,SHR,1,4,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,5,Cool
464,Habrophlebia vibrans,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Habrophlebia,vibrans,,C-G,1,,3,CT DEP new,,,G.Hoffman,01-Dec-02,,3,3.333333333,Cold
465,Habrophlebiodes,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Habrophlebiodes,,,SCR,1,4,6,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,3,3.333333333,Cold
466,Leptophlebia,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Leptophlebia,,,C-G,1,2,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3,3.333333333,Cold
990,Leptophlebia cupida,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Ephemeroptera,Furcatergalia,Lanceolata,Na,Leptophlebiidae,Na,Na,Na,Leptophlebia,cupida,,C-G,1,2,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,3,3.333333333,Cold
463,Leptophlebiidae,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Na,,,C-G,1,2,2,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,3,3.333333333,Cold
1141,Neoleptophlebia,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Ephemeroptera,Furcatergalia,Lanceolata,Na,Leptophlebiidae,Na,Na,Na,Neoleptophlebia,Na,,,1,2,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,3,3.333333333,Cold
468,Paraleptophlebia debilis,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Paraleptophlebia,debilis,,C-G,1,2,1,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3,3.333333333,Cold
467,Paraleptophlebia,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Paraleptophlebia,,,C-G,1,2,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3,3.333333333,Cold
1142,Paraleptophlebia adoptiva,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Ephemeroptera,Furcatergalia,Lanceolata,Na,Leptophlebiidae,Na,Na,Na,Paraleptophlebia,adoptiva,Paraleptophlebia adoptiva,C-G,1,2,1,Inferred from Hilsenhoff 1987,,Added by Rhithron 2016.  Changed from Paraleptophlebia adoptiva.  Change verified by S.Burian.,C.Bellucci,27-Dec-17,1,3,3.333333333,Cold
111,Paraleptophlebia mollis,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Paraleptophlebia,mollis,,C-G,1,2,1,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3,3.333333333,Cold
992,Lestes inaequalis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Odonata,Zygoptera,Na,Na,Lestidae,Na,Na,Na,Lestes,inaequalis,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
991,Lestes,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Odonata,Zygoptera,Na,Na,Lestidae,Na,Na,Na,Lestes,Na,,PRD,0,,,,,Added by WAA 2013,C.Bellucci,03-Nov-15,,,,
317,Leuctra,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Leuctridae,,,,Leuctra,,,SHR,1,2,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,2,3,Cold
65,Leuctra maria,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Leuctridae,,,,Leuctra,maria,,SHR,1,2,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,2,3,Cold
316,Leuctridae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Leuctridae,,,,Na,,,SHR,1,2,0,Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,2,3,Cold
298,Paraleuctra sara,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Leuctridae,,,,Paraleuctra,sara,,SHR,1,2,0,,,,G.Hoffman,31-Aug-05,,2,3,Cold
976,Erythemis simplicicollis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Odonata,Anisoptera,Na,Na,Libellulidae,Na,Na,Na,Erythemis,simplicicollis,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,6.333333333,Cool
895,Leucorrhinia,,Arthropoda,,,,Insecta,,,,Odonata,,,,Libellulidae,,,,Leucorrhinia,,,PRD,0,,9,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,6.333333333,Cool
896,Libellula,,Arthropoda,,,,Insecta,,,,Odonata,,,,Libellulidae,,,,Libellula,,,PRD,0,,8,Hilsenhoff 1988,,,G.Hoffman,31-Aug-07,,,6.333333333,Cool
894,Libellulidae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Libellulidae,,,,Na,,,PRD,0,,9,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,6.333333333,Cool
254,Pachydiplax longipennis,,Arthropoda,,,,Insecta,,,,Odonata,,,,Libellulidae,,,,Pachydiplax,longipennis,,PRD,0,,9,CT DEP new,,,G.Hoffman,26-Aug-13,,,6.333333333,Cool
1130,Frenesia difficilis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Limnephiloidea,Limnephilidae,Limnephilinae,Chilostigmini,Na,Frenesia,Difficilis,,SHR,1,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
55,Hydatophylax argus/victor,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Hydatophylax,,,SHR,1,3,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,2,Cold
988,Hydatophylax,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Limnephiloidea,Limnephilidae,Limnephilinae,Stenophylacini,Na,Hydatophylax,Na,,SHR,1,3,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,2,Cold
811,Ironoquia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Ironoquia,,,SHR,1,,3,,,,G.Hoffman,31-Aug-05,,,,
812,Limnephilus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Limnephilus,,,SHR,1,,3,,,,G.Hoffman,31-Aug-07,,,5,Cool
807,Limnephilidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Na,,,SHR,1,,4,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
1002,Nemotaulius hostilis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilini,Na,Nemotaulius,hostilis,Glyphotaelius hostilis,SHR,1,,,,,Added by WAA 2014,C.Bellucci,03-Nov-15,1,,,
260,Platycentropus,,,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Platycentropus,,,SHR,1,,4,Hilsenhoff 1987,,,G.Hoffman,14-Jun-11,,,,
814,Psychoglypha,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Psychoglypha,,,C-G,1,,0,CT DEP new,,,G.Hoffman,24-Apr-07,,,4.666666667,Cool
815,Pycnopsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Pycnopsyche,,,SHR,1,3,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,1.333333333,5.333333333,Cool
385,Limnochares,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Limnocharidae,,,,Limnochares,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,,
925,Rhyncholimnochares,,Acari,,,,Arachnida,,,,Trombidiformes,,,,Limnocharidae,,,,Rhyncholimnochares,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,,,
653,Lumbricidae,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Lumbricidae,,,,Na,,,C-G,0,4,10,,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,,6.333333333,Cool
783,Eclipidrilus,,Annelida,,,,Clitellata,,,,Lumbriculida,,,,Lumbriculidae,,,,Eclipidrilus,,,C-G,0,,8,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,5.333333333,4.666666667,Cool
30,Eclipidrilus lacustris,,Annelida,,,,Clitellata,,,,Lumbriculida,,,,Lumbriculidae,,,,Eclipidrilus,lacustris,,C-G,0,,8,CT DEP new,,,G.Hoffman,03-Dec-03,,5.333333333,4.666666667,Cool
784,Lumbriculus,,Annelida,,,,Clitellata,,,,Lumbriculida,,,,Lumbriculidae,,,,Lumbriculus,,,C-G,0,,8,NY,,added by LOTIC ID 2004,,17-Nov-05,,5.333333333,4.666666667,Cool
782,Lumbriculidae,,Annelida,,,,Clitellata,,,,Lumbriculida,,,,Lumbriculidae,,,,Na,,,C-G,0,4,8,CT DEP new,,,G.Hoffman,01-Dec-02,,5.333333333,4.666666667,Cool
1163,Stylodrilus,Lophozoa,Annelida,Clitellata,Na,Na,Oligochaeta,Oligochaeta,Na,Na,Lumbriculida,Na,Na,Na,Lumbriculidae,Na,Na,Na,Stylodrilus,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,5.333333333,4.666666667,Cool
